customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
CUST_006699,UNIQ_006699,59950,fortaleza,CE
CUST_006700,UNIQ_006700,20133,belo horizonte,MG
CUST_006701,UNIQ_006701,84108,recife,PE
CUST_006702,UNIQ_006702,85292,aracaju,SE
CUST_006703,UNIQ_006703,64798,maceio,AL
CUST_006704,UNIQ_006704,25891,maceio,AL
CUST_006705,UNIQ_006705,16741,aracaju,SE
CUST_006706,UNIQ_006706,71909,porto velho,RO
CUST_006707,UNIQ_006707,78201,aracaju,SE
CUST_006708,UNIQ_006708,51541,campo grande,MS
CUST_006709,UNIQ_006709,35562,porto alegre,RS
CUST_006710,UNIQ_006710,48412,cuiaba,MT
CUST_006711,UNIQ_006711,53081,recife,PE
CUST_006712,UNIQ_006712,57443,recife,PE
CUST_006713,UNIQ_006713,69745,recife,PE
CUST_006714,UNIQ_006714,25127,goiania,GO
CUST_006715,UNIQ_006715,68328,recife,PE
CUST_006716,UNIQ_006716,57432,teresina,PI
CUST_006717,UNIQ_006717,56135,belo horizonte,MG
CUST_006718,UNIQ_006718,76275,maceio,AL
CUST_006719,UNIQ_006719,57486,belo horizonte,MG
CUST_006720,UNIQ_006720,89327,joao pessoa,PB
CUST_006721,UNIQ_006721,68847,recife,PE
CUST_006722,UNIQ_006722,40115,teresina,PI
CUST_006723,UNIQ_006723,26420,cuiaba,MT
CUST_006724,UNIQ_006724,42105,maceio,AL
CUST_006725,UNIQ_006725,98356,teresina,PI
CUST_006726,UNIQ_006726,97281,cuiaba,MT
CUST_006727,UNIQ_006727,89370,fortaleza,CE
CUST_006728,UNIQ_006728,47602,porto alegre,RS
CUST_006729,UNIQ_006729,51136,goiania,GO
CUST_006730,UNIQ_006730,20683,salvador,BA
CUST_006731,UNIQ_006731,65184,teresina,PI
CUST_006732,UNIQ_006732,29450,aracaju,SE
CUST_006733,UNIQ_006733,74775,cuiaba,MT
CUST_006734,UNIQ_006734,33581,manaus,AM
CUST_006735,UNIQ_006735,12033,campo grande,MS
CUST_006736,UNIQ_006736,25832,curitiba,PR
CUST_006737,UNIQ_006737,44521,teresina,PI
CUST_006738,UNIQ_006738,71585,maceio,AL
CUST_006739,UNIQ_006739,26567,salvador,BA
CUST_006740,UNIQ_006740,66547,rio de janeiro,RJ
CUST_006741,UNIQ_006741,31880,sao paulo,SP
CUST_006742,UNIQ_006742,27351,belo horizonte,MG
CUST_006743,UNIQ_006743,79377,aracaju,SE
CUST_006744,UNIQ_006744,65359,natal,RN
CUST_006745,UNIQ_006745,26705,florianopolis,SC
CUST_006746,UNIQ_006746,82999,natal,RN
CUST_006747,UNIQ_006747,48455,recife,PE
CUST_006748,UNIQ_006748,54146,salvador,BA
CUST_006749,UNIQ_006749,87526,goiania,GO
CUST_006750,UNIQ_006750,90822,porto velho,RO
CUST_006751,UNIQ_006751,15929,salvador,BA
CUST_006752,UNIQ_006752,56525,belo horizonte,MG
CUST_006753,UNIQ_006753,63592,campo grande,MS
CUST_006754,UNIQ_006754,67106,campo grande,MS
CUST_006755,UNIQ_006755,72535,belem,PA
CUST_006756,UNIQ_006756,34045,fortaleza,CE
CUST_006757,UNIQ_006757,76764,cuiaba,MT
CUST_006758,UNIQ_006758,29956,belo horizonte,MG
CUST_006759,UNIQ_006759,87798,sao paulo,SP
CUST_006760,UNIQ_006760,58480,cuiaba,MT
CUST_006761,UNIQ_006761,59725,campo grande,MS
CUST_006762,UNIQ_006762,67486,goiania,GO
CUST_006763,UNIQ_006763,76672,curitiba,PR
CUST_006764,UNIQ_006764,46608,cuiaba,MT
CUST_006765,UNIQ_006765,40443,salvador,BA
CUST_006766,UNIQ_006766,74656,belem,PA
CUST_006767,UNIQ_006767,16329,goiania,GO
CUST_006768,UNIQ_006768,77853,cuiaba,MT
CUST_006769,UNIQ_006769,85999,aracaju,SE
CUST_006770,UNIQ_006770,65927,aracaju,SE
CUST_006771,UNIQ_006771,52310,belem,PA
CUST_006772,UNIQ_006772,51756,natal,RN
CUST_006773,UNIQ_006773,28769,curitiba,PR
CUST_006774,UNIQ_006774,37614,rio de janeiro,RJ
CUST_006775,UNIQ_006775,78044,teresina,PI
CUST_006776,UNIQ_006776,85384,porto alegre,RS
CUST_006777,UNIQ_006777,51204,porto velho,RO
CUST_006778,UNIQ_006778,55527,salvador,BA
CUST_006779,UNIQ_006779,31704,belem,PA
CUST_006780,UNIQ_006780,47728,salvador,BA
CUST_006781,UNIQ_006781,73784,porto alegre,RS
CUST_006782,UNIQ_006782,39312,campo grande,MS
CUST_006783,UNIQ_006783,47811,curitiba,PR
CUST_006784,UNIQ_006784,89451,porto alegre,RS
CUST_006785,UNIQ_006785,40366,salvador,BA
CUST_006786,UNIQ_006786,28481,porto alegre,RS
CUST_006787,UNIQ_006787,37111,salvador,BA
CUST_006788,UNIQ_006788,76676,maceio,AL
CUST_006789,UNIQ_006789,13584,curitiba,PR
CUST_006790,UNIQ_006790,15209,porto velho,RO
CUST_006791,UNIQ_006791,80505,maceio,AL
CUST_006792,UNIQ_006792,10873,manaus,AM
CUST_006793,UNIQ_006793,13378,joao pessoa,PB
CUST_006794,UNIQ_006794,36626,florianopolis,SC
CUST_006795,UNIQ_006795,84863,belem,PA
CUST_006796,UNIQ_006796,68304,teresina,PI
CUST_006797,UNIQ_006797,26538,aracaju,SE
CUST_006798,UNIQ_006798,48658,campo grande,MS
CUST_006799,UNIQ_006799,25720,salvador,BA
CUST_006800,UNIQ_006800,66657,campo grande,MS
CUST_006801,UNIQ_006801,44479,joao pessoa,PB
CUST_006802,UNIQ_006802,27933,belo horizonte,MG
CUST_006803,UNIQ_006803,97649,porto alegre,RS
CUST_006804,UNIQ_006804,56362,salvador,BA
CUST_006805,UNIQ_006805,39155,belo horizonte,MG
CUST_006806,UNIQ_006806,52875,belo horizonte,MG
CUST_006807,UNIQ_006807,76461,curitiba,PR
CUST_006808,UNIQ_006808,46190,goiania,GO
CUST_006809,UNIQ_006809,92657,campo grande,MS
CUST_006810,UNIQ_006810,98091,aracaju,SE
CUST_006811,UNIQ_006811,51262,belo horizonte,MG
CUST_006812,UNIQ_006812,66803,rio de janeiro,RJ
CUST_006813,UNIQ_006813,78327,salvador,BA
CUST_006814,UNIQ_006814,34955,goiania,GO
CUST_006815,UNIQ_006815,96655,maceio,AL
CUST_006816,UNIQ_006816,93164,rio de janeiro,RJ
CUST_006817,UNIQ_006817,42232,sao paulo,SP
CUST_006818,UNIQ_006818,86853,fortaleza,CE
CUST_006819,UNIQ_006819,38863,natal,RN
CUST_006820,UNIQ_006820,44771,manaus,AM
CUST_006821,UNIQ_006821,29848,joao pessoa,PB
CUST_006822,UNIQ_006822,34524,joao pessoa,PB
CUST_006823,UNIQ_006823,47040,joao pessoa,PB
CUST_006824,UNIQ_006824,36027,fortaleza,CE
CUST_006825,UNIQ_006825,77673,belo horizonte,MG
CUST_006826,UNIQ_006826,10419,manaus,AM
CUST_006827,UNIQ_006827,18816,teresina,PI
CUST_006828,UNIQ_006828,83103,joao pessoa,PB
CUST_006829,UNIQ_006829,37334,porto velho,RO
CUST_006830,UNIQ_006830,15087,curitiba,PR
CUST_006831,UNIQ_006831,44481,teresina,PI
CUST_006832,UNIQ_006832,59845,porto velho,RO
CUST_006833,UNIQ_006833,40764,cuiaba,MT
CUST_006834,UNIQ_006834,73469,florianopolis,SC
CUST_006835,UNIQ_006835,96106,aracaju,SE
CUST_006836,UNIQ_006836,49334,curitiba,PR
CUST_006837,UNIQ_006837,48288,recife,PE
CUST_006838,UNIQ_006838,74254,joao pessoa,PB
CUST_006839,UNIQ_006839,88360,natal,RN
CUST_006840,UNIQ_006840,81226,florianopolis,SC
CUST_006841,UNIQ_006841,48720,joao pessoa,PB
CUST_006842,UNIQ_006842,38695,salvador,BA
CUST_006843,UNIQ_006843,47653,salvador,BA
CUST_006844,UNIQ_006844,68611,teresina,PI
CUST_006845,UNIQ_006845,42426,goiania,GO
CUST_006846,UNIQ_006846,25180,teresina,PI
CUST_006847,UNIQ_006847,70913,curitiba,PR
CUST_006848,UNIQ_006848,96587,goiania,GO
CUST_006849,UNIQ_006849,55557,salvador,BA
CUST_006850,UNIQ_006850,26784,natal,RN
CUST_006851,UNIQ_006851,74117,joao pessoa,PB
CUST_006852,UNIQ_006852,64002,porto velho,RO
CUST_006853,UNIQ_006853,13796,recife,PE
CUST_006854,UNIQ_006854,45117,belem,PA
CUST_006855,UNIQ_006855,38194,aracaju,SE
CUST_006856,UNIQ_006856,17969,teresina,PI
CUST_006857,UNIQ_006857,52361,maceio,AL
CUST_006858,UNIQ_006858,98472,porto alegre,RS
CUST_006859,UNIQ_006859,63900,goiania,GO
CUST_006860,UNIQ_006860,67927,natal,RN
CUST_006861,UNIQ_006861,62255,teresina,PI
CUST_006862,UNIQ_006862,17160,porto alegre,RS
CUST_006863,UNIQ_006863,73636,porto alegre,RS
CUST_006864,UNIQ_006864,54543,recife,PE
CUST_006865,UNIQ_006865,50437,rio de janeiro,RJ
CUST_006866,UNIQ_006866,63714,campo grande,MS
CUST_006867,UNIQ_006867,85039,recife,PE
CUST_006868,UNIQ_006868,80256,curitiba,PR
CUST_006869,UNIQ_006869,91957,manaus,AM
CUST_006870,UNIQ_006870,90386,salvador,BA
CUST_006871,UNIQ_006871,53212,porto velho,RO
CUST_006872,UNIQ_006872,89293,fortaleza,CE
CUST_006873,UNIQ_006873,12610,maceio,AL
CUST_006874,UNIQ_006874,59700,sao paulo,SP
CUST_006875,UNIQ_006875,53684,belo horizonte,MG
CUST_006876,UNIQ_006876,82468,florianopolis,SC
CUST_006877,UNIQ_006877,95843,belo horizonte,MG
CUST_006878,UNIQ_006878,77980,rio de janeiro,RJ
CUST_006879,UNIQ_006879,57460,manaus,AM
CUST_006880,UNIQ_006880,36009,maceio,AL
CUST_006881,UNIQ_006881,80215,curitiba,PR
CUST_006882,UNIQ_006882,40059,natal,RN
CUST_006883,UNIQ_006883,31155,belem,PA
CUST_006884,UNIQ_006884,53450,florianopolis,SC
CUST_006885,UNIQ_006885,38261,teresina,PI
CUST_006886,UNIQ_006886,42598,maceio,AL
CUST_006887,UNIQ_006887,14728,sao paulo,SP
CUST_006888,UNIQ_006888,79016,sao paulo,SP
CUST_006889,UNIQ_006889,75732,salvador,BA
CUST_006890,UNIQ_006890,73556,natal,RN
CUST_006891,UNIQ_006891,30571,rio de janeiro,RJ
CUST_006892,UNIQ_006892,49513,belem,PA
CUST_006893,UNIQ_006893,40147,sao paulo,SP
CUST_006894,UNIQ_006894,14427,recife,PE
CUST_006895,UNIQ_006895,26206,porto alegre,RS
CUST_006896,UNIQ_006896,95888,natal,RN
CUST_006897,UNIQ_006897,27195,natal,RN
CUST_006898,UNIQ_006898,21130,porto alegre,RS
CUST_006899,UNIQ_006899,19684,belo horizonte,MG
CUST_006900,UNIQ_006900,64444,aracaju,SE
CUST_006901,UNIQ_006901,11932,sao paulo,SP
CUST_006902,UNIQ_006902,89281,maceio,AL
CUST_006903,UNIQ_006903,22524,fortaleza,CE
CUST_006904,UNIQ_006904,61265,cuiaba,MT
CUST_006905,UNIQ_006905,89389,manaus,AM
CUST_006906,UNIQ_006906,52431,belem,PA
CUST_006907,UNIQ_006907,77155,teresina,PI
CUST_006908,UNIQ_006908,49603,sao paulo,SP
CUST_006909,UNIQ_006909,70149,porto alegre,RS
CUST_006910,UNIQ_006910,23065,manaus,AM
CUST_006911,UNIQ_006911,95989,porto alegre,RS
CUST_006912,UNIQ_006912,71787,cuiaba,MT
CUST_006913,UNIQ_006913,48173,natal,RN
CUST_006914,UNIQ_006914,22197,teresina,PI
CUST_006915,UNIQ_006915,63258,recife,PE
CUST_006916,UNIQ_006916,46511,maceio,AL
CUST_006917,UNIQ_006917,47279,joao pessoa,PB
CUST_006918,UNIQ_006918,76400,maceio,AL
CUST_006919,UNIQ_006919,60123,recife,PE
CUST_006920,UNIQ_006920,75147,sao paulo,SP
CUST_006921,UNIQ_006921,58855,natal,RN
CUST_006922,UNIQ_006922,24195,maceio,AL
CUST_006923,UNIQ_006923,39368,campo grande,MS
CUST_006924,UNIQ_006924,13262,cuiaba,MT
CUST_006925,UNIQ_006925,40423,natal,RN
CUST_006926,UNIQ_006926,58473,campo grande,MS
CUST_006927,UNIQ_006927,83813,joao pessoa,PB
CUST_006928,UNIQ_006928,94255,salvador,BA
CUST_006929,UNIQ_006929,53572,belem,PA
CUST_006930,UNIQ_006930,92564,fortaleza,CE
CUST_006931,UNIQ_006931,22502,belo horizonte,MG
CUST_006932,UNIQ_006932,32184,maceio,AL
CUST_006933,UNIQ_006933,74200,manaus,AM
CUST_006934,UNIQ_006934,42763,cuiaba,MT
CUST_006935,UNIQ_006935,28524,belo horizonte,MG
CUST_006936,UNIQ_006936,90804,natal,RN
CUST_006937,UNIQ_006937,78603,joao pessoa,PB
CUST_006938,UNIQ_006938,40465,cuiaba,MT
CUST_006939,UNIQ_006939,74673,rio de janeiro,RJ
CUST_006940,UNIQ_006940,63983,porto alegre,RS
CUST_006941,UNIQ_006941,54285,belem,PA
CUST_006942,UNIQ_006942,14785,fortaleza,CE
CUST_006943,UNIQ_006943,84096,goiania,GO
CUST_006944,UNIQ_006944,63285,porto velho,RO
CUST_006945,UNIQ_006945,45146,sao paulo,SP
CUST_006946,UNIQ_006946,83716,manaus,AM
CUST_006947,UNIQ_006947,81511,joao pessoa,PB
CUST_006948,UNIQ_006948,51027,joao pessoa,PB
CUST_006949,UNIQ_006949,52183,recife,PE
CUST_006950,UNIQ_006950,73307,campo grande,MS
CUST_006951,UNIQ_006951,82719,aracaju,SE
CUST_006952,UNIQ_006952,23768,belo horizonte,MG
CUST_006953,UNIQ_006953,20158,teresina,PI
CUST_006954,UNIQ_006954,26683,natal,RN
CUST_006955,UNIQ_006955,31245,sao paulo,SP
CUST_006956,UNIQ_006956,25922,aracaju,SE
CUST_006957,UNIQ_006957,35869,curitiba,PR
CUST_006958,UNIQ_006958,24898,campo grande,MS
CUST_006959,UNIQ_006959,65598,rio de janeiro,RJ
CUST_006960,UNIQ_006960,32376,joao pessoa,PB
CUST_006961,UNIQ_006961,73857,aracaju,SE
CUST_006962,UNIQ_006962,81707,fortaleza,CE
CUST_006963,UNIQ_006963,62350,teresina,PI
CUST_006964,UNIQ_006964,48895,sao paulo,SP
CUST_006965,UNIQ_006965,67079,salvador,BA
CUST_006966,UNIQ_006966,98694,belem,PA
CUST_006967,UNIQ_006967,78482,porto alegre,RS
CUST_006968,UNIQ_006968,90622,goiania,GO
CUST_006969,UNIQ_006969,83899,florianopolis,SC
CUST_006970,UNIQ_006970,28548,curitiba,PR
CUST_006971,UNIQ_006971,78583,belem,PA
CUST_006972,UNIQ_006972,90478,manaus,AM
CUST_006973,UNIQ_006973,78076,florianopolis,SC
CUST_006974,UNIQ_006974,42930,porto velho,RO
CUST_006975,UNIQ_006975,70670,joao pessoa,PB
CUST_006976,UNIQ_006976,53276,manaus,AM
CUST_006977,UNIQ_006977,31527,fortaleza,CE
CUST_006978,UNIQ_006978,72111,aracaju,SE
CUST_006979,UNIQ_006979,51640,sao paulo,SP
CUST_006980,UNIQ_006980,33491,teresina,PI
CUST_006981,UNIQ_006981,71668,fortaleza,CE
CUST_006982,UNIQ_006982,10734,belo horizonte,MG
CUST_006983,UNIQ_006983,34598,belem,PA
CUST_006984,UNIQ_006984,22300,manaus,AM
CUST_006985,UNIQ_006985,70108,maceio,AL
CUST_006986,UNIQ_006986,22414,goiania,GO
CUST_006987,UNIQ_006987,91916,rio de janeiro,RJ
CUST_006988,UNIQ_006988,87916,campo grande,MS
CUST_006989,UNIQ_006989,18751,curitiba,PR
CUST_006990,UNIQ_006990,93406,florianopolis,SC
CUST_006991,UNIQ_006991,39626,maceio,AL
CUST_006992,UNIQ_006992,92420,florianopolis,SC
CUST_006993,UNIQ_006993,35249,sao paulo,SP
CUST_006994,UNIQ_006994,47249,porto alegre,RS
CUST_006995,UNIQ_006995,86607,teresina,PI
CUST_006996,UNIQ_006996,58139,belem,PA
CUST_006997,UNIQ_006997,62857,porto velho,RO
CUST_006998,UNIQ_006998,83546,porto alegre,RS
CUST_006999,UNIQ_006999,94095,maceio,AL
CUST_007000,UNIQ_007000,20154,manaus,AM
CUST_007001,UNIQ_007001,29978,cuiaba,MT
CUST_007002,UNIQ_007002,38369,salvador,BA
CUST_007003,UNIQ_007003,33373,porto alegre,RS
CUST_007004,UNIQ_007004,83880,porto alegre,RS
CUST_007005,UNIQ_007005,26607,salvador,BA
CUST_007006,UNIQ_007006,86980,aracaju,SE
CUST_007007,UNIQ_007007,53274,natal,RN
CUST_007008,UNIQ_007008,87616,cuiaba,MT
CUST_007009,UNIQ_007009,46338,porto velho,RO
CUST_007010,UNIQ_007010,97621,porto velho,RO
CUST_007011,UNIQ_007011,37434,joao pessoa,PB
CUST_007012,UNIQ_007012,10350,curitiba,PR
CUST_007013,UNIQ_007013,38369,recife,PE
CUST_007014,UNIQ_007014,90599,belo horizonte,MG
CUST_007015,UNIQ_007015,28786,fortaleza,CE
CUST_007016,UNIQ_007016,72320,curitiba,PR
CUST_007017,UNIQ_007017,52380,sao paulo,SP
CUST_007018,UNIQ_007018,16840,belo horizonte,MG
CUST_007019,UNIQ_007019,77070,fortaleza,CE
CUST_007020,UNIQ_007020,65758,campo grande,MS
CUST_007021,UNIQ_007021,52872,joao pessoa,PB
CUST_007022,UNIQ_007022,75585,belem,PA
CUST_007023,UNIQ_007023,41558,salvador,BA
CUST_007024,UNIQ_007024,61543,maceio,AL
CUST_007025,UNIQ_007025,60532,natal,RN
CUST_007026,UNIQ_007026,56529,joao pessoa,PB
CUST_007027,UNIQ_007027,78417,belem,PA
CUST_007028,UNIQ_007028,79558,goiania,GO
CUST_007029,UNIQ_007029,89348,belo horizonte,MG
CUST_007030,UNIQ_007030,31773,manaus,AM
CUST_007031,UNIQ_007031,28728,porto alegre,RS
CUST_007032,UNIQ_007032,83464,teresina,PI
CUST_007033,UNIQ_007033,74237,campo grande,MS
CUST_007034,UNIQ_007034,99832,porto alegre,RS
CUST_007035,UNIQ_007035,83125,salvador,BA
CUST_007036,UNIQ_007036,95471,teresina,PI
CUST_007037,UNIQ_007037,33332,florianopolis,SC
CUST_007038,UNIQ_007038,57931,sao paulo,SP
CUST_007039,UNIQ_007039,97823,campo grande,MS
CUST_007040,UNIQ_007040,65584,florianopolis,SC
CUST_007041,UNIQ_007041,90868,manaus,AM
CUST_007042,UNIQ_007042,35032,maceio,AL
CUST_007043,UNIQ_007043,59047,natal,RN
CUST_007044,UNIQ_007044,11398,curitiba,PR
CUST_007045,UNIQ_007045,67944,manaus,AM
CUST_007046,UNIQ_007046,78944,florianopolis,SC
CUST_007047,UNIQ_007047,10735,manaus,AM
CUST_007048,UNIQ_007048,50683,cuiaba,MT
CUST_007049,UNIQ_007049,22334,goiania,GO
CUST_007050,UNIQ_007050,43260,florianopolis,SC
CUST_007051,UNIQ_007051,11703,aracaju,SE
CUST_007052,UNIQ_007052,45786,porto velho,RO
CUST_007053,UNIQ_007053,94832,rio de janeiro,RJ
CUST_007054,UNIQ_007054,94105,porto alegre,RS
CUST_007055,UNIQ_007055,62205,joao pessoa,PB
CUST_007056,UNIQ_007056,43166,rio de janeiro,RJ
CUST_007057,UNIQ_007057,91955,porto alegre,RS
CUST_007058,UNIQ_007058,84996,rio de janeiro,RJ
CUST_007059,UNIQ_007059,71709,sao paulo,SP
CUST_007060,UNIQ_007060,92868,porto velho,RO
CUST_007061,UNIQ_007061,74264,campo grande,MS
CUST_007062,UNIQ_007062,72055,curitiba,PR
CUST_007063,UNIQ_007063,23616,maceio,AL
CUST_007064,UNIQ_007064,58435,rio de janeiro,RJ
CUST_007065,UNIQ_007065,90336,sao paulo,SP
CUST_007066,UNIQ_007066,33187,fortaleza,CE
CUST_007067,UNIQ_007067,20855,fortaleza,CE
CUST_007068,UNIQ_007068,25653,teresina,PI
CUST_007069,UNIQ_007069,68114,rio de janeiro,RJ
CUST_007070,UNIQ_007070,51187,rio de janeiro,RJ
CUST_007071,UNIQ_007071,81314,salvador,BA
CUST_007072,UNIQ_007072,35451,porto alegre,RS
CUST_007073,UNIQ_007073,12185,porto velho,RO
CUST_007074,UNIQ_007074,98079,goiania,GO
CUST_007075,UNIQ_007075,32179,goiania,GO
CUST_007076,UNIQ_007076,58005,cuiaba,MT
CUST_007077,UNIQ_007077,11857,aracaju,SE
CUST_007078,UNIQ_007078,64575,natal,RN
CUST_007079,UNIQ_007079,18513,rio de janeiro,RJ
CUST_007080,UNIQ_007080,75735,manaus,AM
CUST_007081,UNIQ_007081,44948,fortaleza,CE
CUST_007082,UNIQ_007082,32621,belo horizonte,MG
CUST_007083,UNIQ_007083,15833,campo grande,MS
CUST_007084,UNIQ_007084,89761,porto alegre,RS
CUST_007085,UNIQ_007085,76252,manaus,AM
CUST_007086,UNIQ_007086,32671,teresina,PI
CUST_007087,UNIQ_007087,50784,sao paulo,SP
CUST_007088,UNIQ_007088,83473,porto alegre,RS
CUST_007089,UNIQ_007089,25429,florianopolis,SC
CUST_007090,UNIQ_007090,71112,goiania,GO
CUST_007091,UNIQ_007091,21284,cuiaba,MT
CUST_007092,UNIQ_007092,70687,cuiaba,MT
CUST_007093,UNIQ_007093,25238,belo horizonte,MG
CUST_007094,UNIQ_007094,33920,belo horizonte,MG
CUST_007095,UNIQ_007095,34334,belo horizonte,MG
CUST_007096,UNIQ_007096,87483,goiania,GO
CUST_007097,UNIQ_007097,32195,sao paulo,SP
CUST_007098,UNIQ_007098,38511,sao paulo,SP
CUST_007099,UNIQ_007099,70338,florianopolis,SC
CUST_007100,UNIQ_007100,42339,belo horizonte,MG
CUST_007101,UNIQ_007101,99245,belem,PA
CUST_007102,UNIQ_007102,27397,manaus,AM
CUST_007103,UNIQ_007103,16990,belem,PA
CUST_007104,UNIQ_007104,47627,natal,RN
CUST_007105,UNIQ_007105,46564,curitiba,PR
CUST_007106,UNIQ_007106,84060,fortaleza,CE
CUST_007107,UNIQ_007107,64261,goiania,GO
CUST_007108,UNIQ_007108,34673,recife,PE
CUST_007109,UNIQ_007109,36112,porto alegre,RS
CUST_007110,UNIQ_007110,48657,curitiba,PR
CUST_007111,UNIQ_007111,67619,porto alegre,RS
CUST_007112,UNIQ_007112,22112,porto alegre,RS
CUST_007113,UNIQ_007113,56550,joao pessoa,PB
CUST_007114,UNIQ_007114,57659,cuiaba,MT
CUST_007115,UNIQ_007115,94125,florianopolis,SC
CUST_007116,UNIQ_007116,68939,aracaju,SE
CUST_007117,UNIQ_007117,14814,curitiba,PR
CUST_007118,UNIQ_007118,60551,cuiaba,MT
CUST_007119,UNIQ_007119,80510,fortaleza,CE
CUST_007120,UNIQ_007120,37611,cuiaba,MT
CUST_007121,UNIQ_007121,55471,teresina,PI
CUST_007122,UNIQ_007122,37190,belem,PA
CUST_007123,UNIQ_007123,76029,goiania,GO
CUST_007124,UNIQ_007124,45251,maceio,AL
CUST_007125,UNIQ_007125,77275,belo horizonte,MG
CUST_007126,UNIQ_007126,43844,manaus,AM
CUST_007127,UNIQ_007127,71300,manaus,AM
CUST_007128,UNIQ_007128,14121,porto alegre,RS
CUST_007129,UNIQ_007129,77768,salvador,BA
CUST_007130,UNIQ_007130,72286,curitiba,PR
CUST_007131,UNIQ_007131,71242,fortaleza,CE
CUST_007132,UNIQ_007132,52335,cuiaba,MT
CUST_007133,UNIQ_007133,83894,florianopolis,SC
CUST_007134,UNIQ_007134,96285,natal,RN
CUST_007135,UNIQ_007135,14436,cuiaba,MT
CUST_007136,UNIQ_007136,23711,goiania,GO
CUST_007137,UNIQ_007137,11035,florianopolis,SC
CUST_007138,UNIQ_007138,65234,curitiba,PR
CUST_007139,UNIQ_007139,53871,joao pessoa,PB
CUST_007140,UNIQ_007140,94919,goiania,GO
CUST_007141,UNIQ_007141,34525,salvador,BA
CUST_007142,UNIQ_007142,50144,florianopolis,SC
CUST_007143,UNIQ_007143,71189,curitiba,PR
CUST_007144,UNIQ_007144,34400,maceio,AL
CUST_007145,UNIQ_007145,67541,sao paulo,SP
CUST_007146,UNIQ_007146,69827,porto velho,RO
CUST_007147,UNIQ_007147,85492,cuiaba,MT
CUST_007148,UNIQ_007148,62341,teresina,PI
CUST_007149,UNIQ_007149,41927,joao pessoa,PB
CUST_007150,UNIQ_007150,58918,porto alegre,RS
CUST_007151,UNIQ_007151,54286,porto velho,RO
CUST_007152,UNIQ_007152,98939,joao pessoa,PB
CUST_007153,UNIQ_007153,49344,natal,RN
CUST_007154,UNIQ_007154,40710,rio de janeiro,RJ
CUST_007155,UNIQ_007155,24136,aracaju,SE
CUST_007156,UNIQ_007156,65822,teresina,PI
CUST_007157,UNIQ_007157,85692,porto alegre,RS
CUST_007158,UNIQ_007158,87735,natal,RN
CUST_007159,UNIQ_007159,31499,sao paulo,SP
CUST_007160,UNIQ_007160,31808,aracaju,SE
CUST_007161,UNIQ_007161,88230,belem,PA
CUST_007162,UNIQ_007162,36012,aracaju,SE
CUST_007163,UNIQ_007163,28290,cuiaba,MT
CUST_007164,UNIQ_007164,96954,fortaleza,CE
CUST_007165,UNIQ_007165,17051,goiania,GO
CUST_007166,UNIQ_007166,50537,belo horizonte,MG
CUST_007167,UNIQ_007167,55364,fortaleza,CE
CUST_007168,UNIQ_007168,61903,campo grande,MS
CUST_007169,UNIQ_007169,70370,curitiba,PR
CUST_007170,UNIQ_007170,96325,sao paulo,SP
CUST_007171,UNIQ_007171,36267,fortaleza,CE
CUST_007172,UNIQ_007172,49489,curitiba,PR
CUST_007173,UNIQ_007173,20534,belem,PA
CUST_007174,UNIQ_007174,40957,curitiba,PR
CUST_007175,UNIQ_007175,67219,manaus,AM
CUST_007176,UNIQ_007176,42077,belo horizonte,MG
CUST_007177,UNIQ_007177,99746,fortaleza,CE
CUST_007178,UNIQ_007178,59054,maceio,AL
CUST_007179,UNIQ_007179,72566,sao paulo,SP
CUST_007180,UNIQ_007180,55182,curitiba,PR
CUST_007181,UNIQ_007181,71708,salvador,BA
CUST_007182,UNIQ_007182,61648,maceio,AL
CUST_007183,UNIQ_007183,71906,manaus,AM
CUST_007184,UNIQ_007184,70749,natal,RN
CUST_007185,UNIQ_007185,22559,recife,PE
CUST_007186,UNIQ_007186,26843,natal,RN
CUST_007187,UNIQ_007187,27501,goiania,GO
CUST_007188,UNIQ_007188,52875,natal,RN
CUST_007189,UNIQ_007189,98440,belem,PA
CUST_007190,UNIQ_007190,88241,teresina,PI
CUST_007191,UNIQ_007191,80007,natal,RN
CUST_007192,UNIQ_007192,55464,belo horizonte,MG
CUST_007193,UNIQ_007193,97802,joao pessoa,PB
CUST_007194,UNIQ_007194,13525,cuiaba,MT
CUST_007195,UNIQ_007195,89760,recife,PE
CUST_007196,UNIQ_007196,40822,curitiba,PR
CUST_007197,UNIQ_007197,57484,florianopolis,SC
CUST_007198,UNIQ_007198,75726,goiania,GO
CUST_007199,UNIQ_007199,90028,sao paulo,SP
CUST_007200,UNIQ_007200,62190,porto velho,RO
CUST_007201,UNIQ_007201,94617,belo horizonte,MG
CUST_007202,UNIQ_007202,28098,recife,PE
CUST_007203,UNIQ_007203,34637,joao pessoa,PB
CUST_007204,UNIQ_007204,37686,rio de janeiro,RJ
CUST_007205,UNIQ_007205,67068,belem,PA
CUST_007206,UNIQ_007206,54510,belo horizonte,MG
CUST_007207,UNIQ_007207,95726,natal,RN
CUST_007208,UNIQ_007208,65798,curitiba,PR
CUST_007209,UNIQ_007209,47350,fortaleza,CE
CUST_007210,UNIQ_007210,60700,belem,PA
CUST_007211,UNIQ_007211,14564,joao pessoa,PB
CUST_007212,UNIQ_007212,65277,porto alegre,RS
CUST_007213,UNIQ_007213,31435,curitiba,PR
