order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD_0019107,1,PROD_001669,SELL_0277,2023-01-11 18:08:00,1547.76,34.56
ORD_0019108,1,PROD_000751,SELL_0134,2021-03-07 10:06:00,306.11,11.88
ORD_0019108,2,PROD_001902,SELL_0031,2021-03-07 10:06:00,1681.43,52.47
ORD_0019109,1,PROD_001422,SELL_0470,2022-12-08 17:51:00,1431.98,48.35
ORD_0019110,1,PROD_001188,SELL_0212,2022-04-27 16:59:00,1626.56,51.58
ORD_0019111,1,PROD_002829,SELL_0260,2021-06-12 08:49:00,2396.79,46.85
ORD_0019112,1,PROD_002357,SELL_0114,2021-11-09 14:50:00,2029.76,18.87
ORD_0019112,2,PROD_001057,SELL_0287,2021-11-07 14:50:00,2245.99,70.79
ORD_0019112,3,PROD_000743,SELL_0235,2021-11-09 14:50:00,149.62,44.5
ORD_0019113,1,PROD_002102,SELL_0442,2021-04-06 19:15:00,1873.51,69.67
ORD_0019114,1,PROD_000776,SELL_0096,2023-06-05 08:22:00,1774.47,5.88
ORD_0019114,2,PROD_001696,SELL_0014,2023-06-04 08:22:00,1629.63,76.73
ORD_0019115,1,PROD_002602,SELL_0402,2022-06-27 04:34:00,2288.04,26.68
ORD_0019116,1,PROD_001788,SELL_0339,2022-03-07 10:03:00,2085.8,15.42
ORD_0019116,2,PROD_000583,SELL_0292,2022-03-08 10:03:00,1180.83,21.76
ORD_0019116,3,PROD_000680,SELL_0222,2022-03-06 10:03:00,1111.21,43.33
ORD_0019116,4,PROD_001306,SELL_0424,2022-03-08 10:03:00,1887.42,50.77
ORD_0019117,1,PROD_001727,SELL_0319,2021-11-29 15:01:00,491.58,20.09
ORD_0019118,1,PROD_000974,SELL_0419,2023-01-18 00:42:00,1349.35,7.33
ORD_0019119,1,PROD_001172,SELL_0314,2022-09-07 22:29:00,702.22,48.25
ORD_0019119,2,PROD_002445,SELL_0407,2022-09-06 22:29:00,1504.87,5.9
ORD_0019120,1,PROD_001794,SELL_0322,2021-02-02 01:25:00,1077.53,53.14
ORD_0019120,2,PROD_002768,SELL_0436,2021-02-01 01:25:00,1373.73,36.33
ORD_0019120,3,PROD_001038,SELL_0269,2021-02-01 01:25:00,126.74,71.69
ORD_0019121,1,PROD_001346,SELL_0240,2021-07-29 17:13:00,352.07,42.15
ORD_0019122,1,PROD_002299,SELL_0403,2023-01-14 00:59:00,1542.08,45.86
ORD_0019123,1,PROD_002924,SELL_0102,2022-03-02 11:43:00,94.75,60.66
ORD_0019124,1,PROD_000890,SELL_0364,2022-05-31 06:42:00,1107.25,64.62
ORD_0019125,1,PROD_002810,SELL_0099,2021-12-26 17:16:00,928.81,10.8
ORD_0019126,1,PROD_002698,SELL_0369,2023-03-07 17:12:00,709.38,17.46
ORD_0019126,2,PROD_002649,SELL_0317,2023-03-08 17:12:00,744.68,77.66
ORD_0019127,1,PROD_002055,SELL_0142,2021-02-16 12:19:00,1923.26,15.06
ORD_0019127,2,PROD_001809,SELL_0204,2021-02-17 12:19:00,1170.31,78.89
ORD_0019128,1,PROD_000538,SELL_0075,2021-07-06 16:25:00,236.88,77.46
ORD_0019129,1,PROD_002073,SELL_0252,2023-06-20 04:10:00,1271.91,14.32
ORD_0019129,2,PROD_002851,SELL_0121,2023-06-20 04:10:00,184.54,24.16
ORD_0019129,3,PROD_001319,SELL_0307,2023-06-21 04:10:00,1392.15,53.81
ORD_0019130,1,PROD_002445,SELL_0100,2021-06-29 23:18:00,1986.01,69.83
ORD_0019131,1,PROD_002771,SELL_0454,2022-02-11 05:28:00,341.33,7.31
ORD_0019131,2,PROD_001444,SELL_0341,2022-02-11 05:28:00,861.34,11.1
ORD_0019132,1,PROD_001286,SELL_0131,2021-05-17 22:21:00,2345.57,34.73
ORD_0019133,1,PROD_001200,SELL_0221,2023-01-22 06:01:00,137.1,15.48
ORD_0019134,1,PROD_002050,SELL_0315,2021-03-15 02:16:00,524.55,54.38
ORD_0019134,2,PROD_002262,SELL_0412,2021-03-14 02:16:00,1502.29,78.97
ORD_0019135,1,PROD_000161,SELL_0437,2022-11-13 00:08:00,1638.34,57.75
ORD_0019136,1,PROD_001882,SELL_0442,2022-03-03 00:50:00,1346.0,72.48
ORD_0019137,1,PROD_000097,SELL_0238,2022-06-05 19:13:00,686.58,43.42
ORD_0019138,1,PROD_000183,SELL_0387,2021-07-10 22:49:00,1946.92,55.21
ORD_0019139,1,PROD_001308,SELL_0325,2021-07-27 15:52:00,808.65,75.21
ORD_0019140,1,PROD_001418,SELL_0131,2023-05-16 05:44:00,42.94,39.24
ORD_0019140,2,PROD_001422,SELL_0469,2023-05-17 05:44:00,2419.28,57.48
ORD_0019140,3,PROD_000413,SELL_0356,2023-05-16 05:44:00,2234.47,19.4
ORD_0019141,1,PROD_000385,SELL_0133,2023-01-02 17:42:00,2222.23,63.34
ORD_0019141,2,PROD_002938,SELL_0084,2023-01-02 17:42:00,2136.69,32.0
ORD_0019142,1,PROD_002779,SELL_0355,2021-04-20 08:23:00,1497.95,30.79
ORD_0019143,1,PROD_001238,SELL_0091,2021-09-28 00:28:00,2430.04,70.3
ORD_0019144,1,PROD_001132,SELL_0355,2023-05-08 09:10:00,1604.17,52.54
ORD_0019144,2,PROD_000741,SELL_0182,2023-05-08 09:10:00,527.89,38.43
ORD_0019145,1,PROD_002739,SELL_0108,2022-10-22 07:35:00,1494.54,59.25
ORD_0019146,1,PROD_000336,SELL_0268,2021-10-25 13:09:00,1585.75,75.87
ORD_0019146,2,PROD_000772,SELL_0247,2021-10-23 13:09:00,379.14,16.04
ORD_0019147,1,PROD_000396,SELL_0266,2021-06-06 13:12:00,1440.71,14.43
ORD_0019147,2,PROD_001948,SELL_0049,2021-06-06 13:12:00,2457.44,26.43
ORD_0019147,3,PROD_002654,SELL_0453,2021-06-07 13:12:00,1310.47,68.56
ORD_0019147,4,PROD_001098,SELL_0364,2021-06-07 13:12:00,1546.69,70.86
ORD_0019148,1,PROD_001712,SELL_0020,2022-03-14 11:23:00,1915.04,49.87
ORD_0019148,2,PROD_000491,SELL_0321,2022-03-14 11:23:00,1635.62,44.48
ORD_0019148,3,PROD_002900,SELL_0106,2022-03-13 11:23:00,1501.8,68.15
ORD_0019148,4,PROD_000907,SELL_0497,2022-03-12 11:23:00,1564.58,11.96
ORD_0019149,1,PROD_002372,SELL_0095,2022-07-07 14:04:00,2314.77,53.11
ORD_0019150,1,PROD_000152,SELL_0441,2021-12-24 16:18:00,990.5,71.87
ORD_0019151,1,PROD_001829,SELL_0018,2022-04-12 21:04:00,2262.05,5.08
ORD_0019151,2,PROD_000246,SELL_0282,2022-04-13 21:04:00,1075.63,11.61
ORD_0019152,1,PROD_002538,SELL_0143,2021-12-18 03:35:00,1436.01,40.95
ORD_0019152,2,PROD_000532,SELL_0095,2021-12-17 03:35:00,276.45,14.2
ORD_0019152,3,PROD_001809,SELL_0163,2021-12-19 03:35:00,763.91,12.41
ORD_0019152,4,PROD_000917,SELL_0018,2021-12-19 03:35:00,2401.0,46.59
ORD_0019152,5,PROD_000200,SELL_0097,2021-12-18 03:35:00,2135.61,48.07
ORD_0019153,1,PROD_000759,SELL_0411,2022-09-09 09:24:00,920.97,6.88
ORD_0019154,1,PROD_002806,SELL_0336,2021-07-06 15:39:00,2431.21,11.74
ORD_0019154,2,PROD_002958,SELL_0369,2021-07-07 15:39:00,2188.4,48.12
ORD_0019154,3,PROD_000316,SELL_0060,2021-07-06 15:39:00,2167.08,72.83
ORD_0019154,4,PROD_001018,SELL_0316,2021-07-06 15:39:00,1726.58,11.5
ORD_0019154,5,PROD_000116,SELL_0439,2021-07-06 15:39:00,1796.04,78.27
ORD_0019155,1,PROD_000688,SELL_0266,2022-03-31 14:58:00,2055.98,9.77
ORD_0019155,2,PROD_002095,SELL_0042,2022-03-31 14:58:00,260.22,14.97
ORD_0019155,3,PROD_002604,SELL_0332,2022-03-30 14:58:00,406.14,78.66
ORD_0019155,4,PROD_000394,SELL_0256,2022-03-29 14:58:00,2328.11,40.77
ORD_0019156,1,PROD_000739,SELL_0258,2021-08-28 19:05:00,1449.1,55.09
ORD_0019156,2,PROD_000132,SELL_0020,2021-08-28 19:05:00,2378.08,60.19
ORD_0019156,3,PROD_002396,SELL_0273,2021-08-29 19:05:00,1455.76,28.78
ORD_0019157,1,PROD_000215,SELL_0120,2021-08-10 02:40:00,271.91,66.36
ORD_0019157,2,PROD_001193,SELL_0269,2021-08-09 02:40:00,333.03,20.39
ORD_0019158,1,PROD_001475,SELL_0292,2021-12-31 06:06:00,1635.36,76.97
ORD_0019159,1,PROD_002160,SELL_0183,2021-12-15 19:50:00,1833.14,15.7
ORD_0019160,1,PROD_001711,SELL_0352,2021-01-17 02:55:00,428.8,39.78
ORD_0019161,1,PROD_000665,SELL_0118,2021-11-21 11:49:00,2161.56,30.87
ORD_0019161,2,PROD_000029,SELL_0255,2021-11-22 11:49:00,1405.36,48.11
ORD_0019161,3,PROD_001695,SELL_0354,2021-11-22 11:49:00,1801.54,72.84
ORD_0019161,4,PROD_001746,SELL_0261,2021-11-22 11:49:00,1848.76,44.25
ORD_0019161,5,PROD_002617,SELL_0322,2021-11-22 11:49:00,1900.68,72.43
ORD_0019162,1,PROD_002704,SELL_0425,2021-08-31 15:49:00,1269.33,52.09
ORD_0019162,2,PROD_001601,SELL_0496,2021-08-29 15:49:00,194.16,25.24
ORD_0019163,1,PROD_002492,SELL_0322,2022-11-03 15:44:00,2298.53,21.55
ORD_0019164,1,PROD_000661,SELL_0374,2023-03-30 17:56:00,1098.98,11.29
ORD_0019165,1,PROD_001535,SELL_0172,2022-03-12 05:32:00,968.43,14.71
ORD_0019166,1,PROD_000056,SELL_0132,2021-09-05 23:01:00,566.34,36.94
ORD_0019167,1,PROD_000416,SELL_0351,2021-01-13 01:56:00,1618.06,46.63
ORD_0019168,1,PROD_000785,SELL_0076,2022-04-03 18:31:00,569.48,70.12
ORD_0019169,1,PROD_001813,SELL_0261,2022-04-23 06:57:00,2069.24,22.67
ORD_0019170,1,PROD_000352,SELL_0408,2022-04-24 08:59:00,1570.66,63.18
ORD_0019171,1,PROD_002959,SELL_0392,2021-11-25 22:06:00,889.67,22.56
ORD_0019172,1,PROD_002682,SELL_0100,2021-01-28 12:05:00,2374.53,51.18
ORD_0019172,2,PROD_000986,SELL_0393,2021-01-28 12:05:00,1045.19,64.36
ORD_0019172,3,PROD_002451,SELL_0115,2021-01-30 12:05:00,1345.61,78.83
ORD_0019173,1,PROD_001561,SELL_0328,2023-05-10 06:49:00,1894.97,62.9
ORD_0019174,1,PROD_000410,SELL_0235,2022-08-11 15:08:00,1017.21,19.32
ORD_0019175,1,PROD_002616,SELL_0312,2022-12-10 19:35:00,1660.41,35.07
ORD_0019176,1,PROD_001093,SELL_0132,2021-06-18 02:21:00,1324.81,64.15
ORD_0019176,2,PROD_000678,SELL_0231,2021-06-17 02:21:00,889.14,66.98
ORD_0019176,3,PROD_001626,SELL_0111,2021-06-18 02:21:00,827.91,71.73
ORD_0019176,4,PROD_000268,SELL_0350,2021-06-17 02:21:00,1662.86,69.3
ORD_0019177,1,PROD_000984,SELL_0089,2022-06-21 12:44:00,90.0,13.52
ORD_0019178,1,PROD_000084,SELL_0282,2022-04-21 12:00:00,81.14,16.59
ORD_0019179,1,PROD_001365,SELL_0280,2021-04-30 08:32:00,1006.91,66.04
ORD_0019180,1,PROD_002057,SELL_0421,2022-07-19 15:33:00,874.94,24.11
ORD_0019180,2,PROD_001441,SELL_0394,2022-07-20 15:33:00,115.29,9.85
ORD_0019181,1,PROD_002852,SELL_0495,2021-12-21 22:36:00,678.33,22.07
ORD_0019182,1,PROD_000130,SELL_0232,2021-09-13 00:31:00,1037.73,30.95
ORD_0019183,1,PROD_000624,SELL_0404,2021-08-13 20:16:00,2427.09,75.12
ORD_0019184,1,PROD_000507,SELL_0257,2023-02-26 06:02:00,2309.05,64.75
ORD_0019185,1,PROD_002338,SELL_0056,2021-01-20 17:24:00,1260.24,38.8
ORD_0019186,1,PROD_002426,SELL_0188,2022-01-18 08:00:00,2330.38,38.72
ORD_0019187,1,PROD_000018,SELL_0012,2022-07-10 09:09:00,302.42,10.95
ORD_0019188,1,PROD_001482,SELL_0300,2021-08-25 02:27:00,896.91,61.53
ORD_0019189,1,PROD_000113,SELL_0219,2021-07-19 02:43:00,491.99,45.53
ORD_0019190,1,PROD_001251,SELL_0099,2021-06-04 12:40:00,2136.89,15.11
ORD_0019191,1,PROD_002805,SELL_0017,2021-09-07 11:02:00,1021.02,12.9
ORD_0019192,1,PROD_000133,SELL_0341,2022-01-26 12:39:00,1287.45,59.59
ORD_0019192,2,PROD_000441,SELL_0251,2022-01-26 12:39:00,488.3,25.49
ORD_0019193,1,PROD_002688,SELL_0288,2021-10-18 22:28:00,1876.88,49.46
ORD_0019194,1,PROD_000666,SELL_0145,2022-06-22 02:34:00,469.43,17.05
ORD_0019195,1,PROD_000071,SELL_0051,2021-11-17 21:27:00,1975.86,63.15
ORD_0019196,1,PROD_002206,SELL_0074,2022-07-12 19:56:00,1190.42,66.2
ORD_0019197,1,PROD_000420,SELL_0442,2022-06-06 23:19:00,1195.85,25.07
ORD_0019197,2,PROD_002552,SELL_0093,2022-06-04 23:19:00,1797.27,30.9
ORD_0019198,1,PROD_001298,SELL_0353,2021-01-26 02:07:00,2270.03,29.66
ORD_0019199,1,PROD_000264,SELL_0239,2022-01-26 16:33:00,483.64,39.15
ORD_0019199,2,PROD_002303,SELL_0071,2022-01-26 16:33:00,261.4,25.41
ORD_0019200,1,PROD_000572,SELL_0309,2022-08-18 13:06:00,937.03,69.59
ORD_0019201,1,PROD_001642,SELL_0231,2022-01-24 15:38:00,655.84,59.58
ORD_0019202,1,PROD_000434,SELL_0156,2021-02-05 01:07:00,1663.29,38.31
ORD_0019203,1,PROD_000184,SELL_0217,2022-01-02 17:17:00,2174.01,34.71
ORD_0019204,1,PROD_002967,SELL_0467,2021-01-21 12:37:00,2026.63,35.65
ORD_0019204,2,PROD_001786,SELL_0360,2021-01-21 12:37:00,643.15,20.23
ORD_0019205,1,PROD_001421,SELL_0442,2021-03-21 18:23:00,1779.18,41.18
ORD_0019205,2,PROD_001765,SELL_0390,2021-03-21 18:23:00,1565.14,35.73
ORD_0019206,1,PROD_001339,SELL_0051,2022-05-17 10:17:00,962.09,24.07
ORD_0019206,2,PROD_000963,SELL_0251,2022-05-16 10:17:00,217.08,62.78
ORD_0019206,3,PROD_002901,SELL_0423,2022-05-17 10:17:00,187.84,60.1
ORD_0019207,1,PROD_002609,SELL_0479,2023-04-01 15:37:00,2100.24,51.08
ORD_0019208,1,PROD_002593,SELL_0364,2023-05-30 12:13:00,740.63,31.89
ORD_0019208,2,PROD_000086,SELL_0029,2023-06-01 12:13:00,1665.57,48.43
ORD_0019208,3,PROD_002201,SELL_0106,2023-05-31 12:13:00,1710.52,44.8
ORD_0019209,1,PROD_001851,SELL_0331,2021-09-24 08:55:00,999.01,19.61
ORD_0019209,2,PROD_002952,SELL_0101,2021-09-24 08:55:00,662.62,23.96
ORD_0019209,3,PROD_002883,SELL_0238,2021-09-23 08:55:00,2344.55,76.83
ORD_0019210,1,PROD_002754,SELL_0045,2022-10-30 13:00:00,1137.22,27.27
ORD_0019211,1,PROD_001130,SELL_0119,2021-06-14 16:48:00,852.57,71.93
ORD_0019212,1,PROD_001926,SELL_0266,2023-01-24 22:52:00,1511.11,15.45
ORD_0019213,1,PROD_001943,SELL_0343,2021-05-24 04:45:00,1066.33,30.89
ORD_0019214,1,PROD_000254,SELL_0033,2022-10-11 04:28:00,2359.52,24.05
ORD_0019215,1,PROD_002360,SELL_0379,2022-02-24 07:17:00,495.0,63.39
ORD_0019216,1,PROD_002242,SELL_0261,2022-09-27 19:36:00,1818.64,78.15
ORD_0019216,2,PROD_000644,SELL_0253,2022-09-27 19:36:00,663.98,65.32
ORD_0019217,1,PROD_001969,SELL_0359,2022-09-29 13:54:00,1608.62,40.79
ORD_0019217,2,PROD_000789,SELL_0329,2022-09-30 13:54:00,982.44,25.96
ORD_0019218,1,PROD_000022,SELL_0130,2021-07-11 21:42:00,295.01,33.84
ORD_0019218,2,PROD_002087,SELL_0214,2021-07-12 21:42:00,393.12,64.12
ORD_0019218,3,PROD_000408,SELL_0082,2021-07-10 21:42:00,2176.62,66.48
ORD_0019218,4,PROD_002316,SELL_0075,2021-07-10 21:42:00,695.47,66.22
ORD_0019218,5,PROD_001985,SELL_0465,2021-07-10 21:42:00,2056.53,16.44
ORD_0019219,1,PROD_002222,SELL_0443,2023-03-17 06:36:00,2047.35,68.04
ORD_0019220,1,PROD_002252,SELL_0404,2021-01-19 08:50:00,2180.24,21.85
ORD_0019221,1,PROD_002101,SELL_0415,2021-09-26 05:55:00,332.69,58.04
ORD_0019221,2,PROD_001725,SELL_0133,2021-09-26 05:55:00,1927.85,31.39
ORD_0019222,1,PROD_000054,SELL_0273,2021-12-26 20:19:00,1684.53,71.27
ORD_0019222,2,PROD_001865,SELL_0194,2021-12-26 20:19:00,2083.65,26.95
ORD_0019223,1,PROD_001237,SELL_0008,2023-04-12 13:52:00,414.01,63.54
ORD_0019223,2,PROD_002250,SELL_0150,2023-04-12 13:52:00,1023.4,67.39
ORD_0019224,1,PROD_001162,SELL_0164,2023-05-29 04:23:00,956.11,19.52
ORD_0019225,1,PROD_001117,SELL_0494,2023-04-18 16:25:00,1782.37,12.52
ORD_0019225,2,PROD_001537,SELL_0302,2023-04-16 16:25:00,588.41,25.65
ORD_0019225,3,PROD_001819,SELL_0213,2023-04-18 16:25:00,437.03,55.15
ORD_0019225,4,PROD_001338,SELL_0112,2023-04-16 16:25:00,305.98,24.7
ORD_0019225,5,PROD_000709,SELL_0445,2023-04-18 16:25:00,1652.57,62.78
ORD_0019226,1,PROD_001305,SELL_0149,2022-10-05 21:39:00,1913.05,69.76
ORD_0019226,2,PROD_000152,SELL_0248,2022-10-06 21:39:00,1221.94,73.99
ORD_0019227,1,PROD_002247,SELL_0274,2022-10-06 05:12:00,1259.75,43.84
ORD_0019227,2,PROD_001849,SELL_0395,2022-10-06 05:12:00,1087.08,14.55
ORD_0019227,3,PROD_000390,SELL_0090,2022-10-07 05:12:00,2085.11,26.52
ORD_0019227,4,PROD_002928,SELL_0083,2022-10-07 05:12:00,591.6,64.37
ORD_0019228,1,PROD_001590,SELL_0121,2021-12-29 04:16:00,229.28,37.48
ORD_0019229,1,PROD_001179,SELL_0242,2023-06-03 10:19:00,1714.33,60.93
ORD_0019229,2,PROD_000562,SELL_0486,2023-06-02 10:19:00,1697.59,39.95
ORD_0019230,1,PROD_001608,SELL_0216,2023-02-07 17:44:00,621.41,68.44
ORD_0019230,2,PROD_001655,SELL_0323,2023-02-06 17:44:00,587.5,79.86
ORD_0019231,1,PROD_002587,SELL_0197,2022-06-23 01:30:00,914.88,77.12
ORD_0019231,2,PROD_002266,SELL_0278,2022-06-23 01:30:00,1582.71,32.32
ORD_0019232,1,PROD_002288,SELL_0435,2022-01-11 01:44:00,1964.01,49.24
ORD_0019233,1,PROD_002633,SELL_0383,2022-10-24 12:23:00,668.53,20.8
ORD_0019234,1,PROD_002612,SELL_0378,2023-03-30 05:23:00,1480.15,40.24
ORD_0019235,1,PROD_000379,SELL_0008,2021-04-15 02:11:00,190.62,57.17
ORD_0019236,1,PROD_001162,SELL_0174,2021-02-28 17:51:00,397.18,78.97
ORD_0019237,1,PROD_000844,SELL_0067,2021-07-12 06:24:00,947.01,13.24
ORD_0019238,1,PROD_000960,SELL_0393,2022-12-22 08:41:00,262.29,71.28
ORD_0019238,2,PROD_001223,SELL_0477,2022-12-22 08:41:00,937.77,28.75
ORD_0019239,1,PROD_000214,SELL_0085,2021-01-11 10:05:00,1919.81,71.99
ORD_0019239,2,PROD_002473,SELL_0146,2021-01-10 10:05:00,1153.73,71.81
ORD_0019239,3,PROD_001305,SELL_0378,2021-01-12 10:05:00,227.44,65.89
ORD_0019239,4,PROD_002558,SELL_0352,2021-01-10 10:05:00,693.98,17.84
ORD_0019240,1,PROD_002219,SELL_0032,2023-01-21 03:08:00,2343.54,45.94
ORD_0019240,2,PROD_001370,SELL_0256,2023-01-21 03:08:00,1826.09,73.86
ORD_0019241,1,PROD_000872,SELL_0081,2022-12-03 19:27:00,1369.89,23.63
ORD_0019242,1,PROD_002569,SELL_0483,2021-03-05 13:57:00,2312.51,44.47
ORD_0019243,1,PROD_001381,SELL_0202,2021-06-14 12:48:00,25.45,38.13
ORD_0019243,2,PROD_000175,SELL_0165,2021-06-13 12:48:00,1270.48,64.98
ORD_0019244,1,PROD_001978,SELL_0177,2021-07-15 05:59:00,1963.23,62.06
ORD_0019244,2,PROD_002498,SELL_0431,2021-07-15 05:59:00,2440.8,55.8
ORD_0019245,1,PROD_000672,SELL_0202,2021-09-18 08:53:00,992.41,71.6
ORD_0019245,2,PROD_002143,SELL_0324,2021-09-18 08:53:00,1399.67,40.51
ORD_0019245,3,PROD_000440,SELL_0449,2021-09-18 08:53:00,998.0,24.4
ORD_0019245,4,PROD_002047,SELL_0054,2021-09-18 08:53:00,836.51,6.62
ORD_0019246,1,PROD_002679,SELL_0216,2022-04-21 23:46:00,2000.34,24.63
ORD_0019247,1,PROD_000864,SELL_0030,2022-10-14 05:44:00,2101.62,62.49
ORD_0019248,1,PROD_000888,SELL_0138,2022-09-24 16:03:00,252.61,72.55
ORD_0019248,2,PROD_001847,SELL_0465,2022-09-25 16:03:00,21.8,72.28
ORD_0019248,3,PROD_002540,SELL_0037,2022-09-24 16:03:00,1249.34,51.84
ORD_0019248,4,PROD_002853,SELL_0047,2022-09-26 16:03:00,498.04,22.0
ORD_0019249,1,PROD_001970,SELL_0028,2022-03-02 05:00:00,1286.58,64.24
ORD_0019250,1,PROD_001016,SELL_0194,2021-01-23 09:46:00,186.66,76.69
ORD_0019251,1,PROD_000398,SELL_0181,2021-07-18 03:23:00,1911.85,13.27
ORD_0019252,1,PROD_000111,SELL_0477,2021-06-04 05:26:00,426.96,50.93
ORD_0019253,1,PROD_002139,SELL_0166,2023-06-16 02:59:00,1337.42,12.18
ORD_0019253,2,PROD_001647,SELL_0253,2023-06-17 02:59:00,2189.86,23.12
ORD_0019253,3,PROD_002564,SELL_0037,2023-06-16 02:59:00,1736.03,14.7
ORD_0019253,4,PROD_000720,SELL_0479,2023-06-15 02:59:00,1703.1,11.84
ORD_0019253,5,PROD_001547,SELL_0266,2023-06-15 02:59:00,1695.57,66.02
ORD_0019254,1,PROD_001348,SELL_0431,2021-04-16 04:08:00,975.47,31.99
ORD_0019255,1,PROD_000040,SELL_0186,2021-10-07 22:55:00,100.19,62.02
ORD_0019255,2,PROD_001266,SELL_0405,2021-10-06 22:55:00,2402.29,76.61
ORD_0019256,1,PROD_001124,SELL_0045,2021-10-21 22:13:00,875.4,14.8
ORD_0019257,1,PROD_002078,SELL_0343,2022-07-15 00:44:00,2449.45,15.23
ORD_0019257,2,PROD_000588,SELL_0129,2022-07-16 00:44:00,1395.67,17.05
ORD_0019258,1,PROD_000526,SELL_0118,2023-02-18 03:25:00,1599.34,50.17
ORD_0019259,1,PROD_001600,SELL_0117,2022-10-05 03:24:00,1881.13,64.22
ORD_0019259,2,PROD_002567,SELL_0009,2022-10-04 03:24:00,1828.93,27.65
ORD_0019260,1,PROD_002392,SELL_0003,2022-10-06 22:51:00,2280.38,28.81
ORD_0019261,1,PROD_002311,SELL_0165,2021-02-07 04:14:00,2247.49,15.97
ORD_0019262,1,PROD_001194,SELL_0297,2023-04-14 03:47:00,916.08,55.55
ORD_0019262,2,PROD_001567,SELL_0080,2023-04-15 03:47:00,570.56,76.38
ORD_0019263,1,PROD_001309,SELL_0342,2022-05-14 06:13:00,391.42,78.14
ORD_0019263,2,PROD_002518,SELL_0145,2022-05-15 06:13:00,42.42,45.53
ORD_0019264,1,PROD_002598,SELL_0289,2022-02-16 05:30:00,1104.96,31.33
ORD_0019265,1,PROD_002008,SELL_0061,2023-05-10 04:54:00,1527.47,51.89
ORD_0019266,1,PROD_000528,SELL_0018,2021-08-15 23:55:00,986.25,9.88
ORD_0019267,1,PROD_000805,SELL_0343,2022-10-25 01:14:00,1869.33,14.35
ORD_0019268,1,PROD_002434,SELL_0112,2022-11-11 13:49:00,1839.01,10.52
ORD_0019269,1,PROD_001350,SELL_0189,2021-05-11 16:14:00,406.07,15.83
ORD_0019269,2,PROD_002304,SELL_0366,2021-05-09 16:14:00,151.63,21.86
ORD_0019270,1,PROD_001401,SELL_0072,2023-02-24 05:13:00,2429.3,61.06
ORD_0019270,2,PROD_000686,SELL_0293,2023-02-26 05:13:00,2422.78,33.81
ORD_0019270,3,PROD_001245,SELL_0333,2023-02-26 05:13:00,2142.55,26.15
ORD_0019270,4,PROD_001472,SELL_0207,2023-02-26 05:13:00,1879.58,66.32
ORD_0019270,5,PROD_001842,SELL_0321,2023-02-24 05:13:00,1907.63,36.84
ORD_0019271,1,PROD_001039,SELL_0454,2021-05-19 23:49:00,459.48,66.85
ORD_0019272,1,PROD_000358,SELL_0415,2022-11-19 19:42:00,2059.78,62.05
ORD_0019273,1,PROD_002096,SELL_0390,2023-03-12 19:17:00,2323.77,32.28
ORD_0019273,2,PROD_000779,SELL_0115,2023-03-11 19:17:00,1387.04,53.29
ORD_0019273,3,PROD_000977,SELL_0417,2023-03-13 19:17:00,1503.28,18.27
ORD_0019273,4,PROD_001581,SELL_0459,2023-03-12 19:17:00,2284.03,30.56
ORD_0019274,1,PROD_002480,SELL_0303,2021-11-06 03:32:00,1419.17,54.27
ORD_0019274,2,PROD_001595,SELL_0036,2021-11-06 03:32:00,1105.46,22.31
ORD_0019275,1,PROD_000646,SELL_0066,2022-03-29 22:16:00,1856.1,77.28
ORD_0019275,2,PROD_002609,SELL_0157,2022-03-27 22:16:00,1349.88,25.19
ORD_0019275,3,PROD_000715,SELL_0108,2022-03-28 22:16:00,2194.5,71.29
ORD_0019276,1,PROD_002998,SELL_0239,2023-06-16 12:15:00,2142.69,78.78
ORD_0019277,1,PROD_002447,SELL_0103,2022-08-23 18:31:00,1458.44,36.02
ORD_0019278,1,PROD_002257,SELL_0160,2023-04-15 16:11:00,1671.63,66.8
ORD_0019279,1,PROD_001311,SELL_0057,2021-05-28 05:10:00,1592.26,62.38
ORD_0019280,1,PROD_000388,SELL_0113,2021-12-04 23:50:00,2172.57,79.46
ORD_0019281,1,PROD_000263,SELL_0243,2022-12-06 06:44:00,1769.53,30.55
ORD_0019282,1,PROD_001654,SELL_0447,2022-11-14 07:47:00,1122.76,25.03
ORD_0019283,1,PROD_001525,SELL_0180,2023-06-12 20:53:00,611.02,44.36
ORD_0019284,1,PROD_002315,SELL_0267,2022-03-12 09:27:00,951.18,59.24
ORD_0019285,1,PROD_001549,SELL_0107,2023-05-11 08:25:00,1058.39,59.36
ORD_0019286,1,PROD_002283,SELL_0388,2022-04-11 20:04:00,1162.41,14.5
ORD_0019287,1,PROD_002276,SELL_0157,2023-03-31 00:03:00,1653.56,32.19
ORD_0019288,1,PROD_000609,SELL_0257,2022-05-19 00:25:00,256.41,79.41
ORD_0019288,2,PROD_001594,SELL_0026,2022-05-20 00:25:00,1535.51,57.45
ORD_0019289,1,PROD_000749,SELL_0127,2022-01-10 03:52:00,2453.77,75.24
ORD_0019290,1,PROD_001578,SELL_0116,2022-02-03 00:09:00,957.15,20.86
ORD_0019290,2,PROD_001910,SELL_0260,2022-02-03 00:09:00,1396.72,68.17
ORD_0019290,3,PROD_002614,SELL_0211,2022-02-02 00:09:00,192.88,52.74
ORD_0019291,1,PROD_000977,SELL_0384,2021-12-24 03:37:00,1307.55,75.77
