order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD_0027979,1,credit_card,6,1336.47
ORD_0027980,1,boleto,1,2817.36
ORD_0027980,2,voucher,2,13.41
ORD_0027981,1,credit_card,1,2935.7
ORD_0027982,1,boleto,3,248.5
ORD_0027983,1,debit_card,1,2927.14
ORD_0027984,1,credit_card,3,1150.4
ORD_0027985,1,boleto,12,1510.49
ORD_0027986,1,credit_card,12,2735.39
ORD_0027987,1,debit_card,1,926.89
ORD_0027988,1,boleto,1,1874.05
ORD_0027989,1,boleto,6,1119.12
ORD_0027990,1,credit_card,12,1901.74
ORD_0027991,1,credit_card,2,2785.87
ORD_0027992,1,credit_card,1,116.85
ORD_0027993,1,credit_card,3,724.48
ORD_0027994,1,debit_card,3,554.03
ORD_0027994,2,credit_card,1,27.07
ORD_0027995,1,boleto,6,1804.59
ORD_0027996,1,credit_card,6,2207.71
ORD_0027997,1,boleto,1,1255.28
ORD_0027997,2,voucher,6,88.39
ORD_0027998,1,debit_card,2,1553.83
ORD_0027999,1,boleto,1,1327.49
ORD_0028000,1,debit_card,1,1690.01
ORD_0028001,1,voucher,6,926.34
ORD_0028002,1,boleto,6,1491.0
ORD_0028003,1,voucher,12,1813.78
ORD_0028004,1,voucher,1,2323.31
ORD_0028005,1,credit_card,12,1056.38
ORD_0028006,1,credit_card,1,678.35
ORD_0028006,2,voucher,6,41.03
ORD_0028007,1,boleto,1,2918.21
ORD_0028008,1,credit_card,3,1848.53
ORD_0028008,2,boleto,12,51.34
ORD_0028009,1,credit_card,1,800.64
ORD_0028010,1,debit_card,1,2846.55
ORD_0028011,1,credit_card,1,574.92
ORD_0028012,1,voucher,1,944.75
ORD_0028013,1,credit_card,2,2412.71
ORD_0028014,1,credit_card,12,702.47
ORD_0028015,1,voucher,2,2536.69
ORD_0028016,1,credit_card,3,2137.14
ORD_0028016,2,boleto,3,57.28
ORD_0028017,1,credit_card,1,545.86
ORD_0028018,1,credit_card,6,551.89
ORD_0028019,1,credit_card,1,743.39
ORD_0028020,1,debit_card,12,810.55
ORD_0028021,1,voucher,1,1699.53
ORD_0028022,1,boleto,1,458.61
ORD_0028022,2,debit_card,6,69.31
ORD_0028023,1,credit_card,1,1009.51
ORD_0028024,1,debit_card,6,1663.79
ORD_0028025,1,credit_card,1,321.45
ORD_0028026,1,boleto,12,1343.45
ORD_0028026,2,boleto,1,25.68
ORD_0028027,1,credit_card,1,2457.63
ORD_0028028,1,credit_card,1,1213.96
ORD_0028029,1,credit_card,6,570.72
ORD_0028030,1,debit_card,1,2782.49
ORD_0028031,1,credit_card,3,958.24
ORD_0028032,1,debit_card,3,173.56
ORD_0028033,1,debit_card,1,851.34
ORD_0028034,1,credit_card,1,2099.8
ORD_0028035,1,voucher,12,1584.89
ORD_0028035,2,boleto,3,43.0
ORD_0028036,1,credit_card,1,2348.09
ORD_0028037,1,boleto,3,1204.67
ORD_0028038,1,voucher,3,2149.49
ORD_0028039,1,voucher,2,2361.42
ORD_0028040,1,voucher,1,1116.86
ORD_0028041,1,debit_card,1,2234.63
ORD_0028042,1,boleto,1,1591.2
ORD_0028043,1,credit_card,2,990.21
ORD_0028044,1,boleto,1,2246.79
ORD_0028045,1,credit_card,2,444.65
ORD_0028046,1,credit_card,12,824.12
ORD_0028047,1,credit_card,1,1591.54
ORD_0028048,1,debit_card,12,2592.3
ORD_0028049,1,voucher,1,658.0
ORD_0028050,1,boleto,2,2001.85
ORD_0028051,1,debit_card,1,1855.31
ORD_0028052,1,credit_card,6,1891.49
ORD_0028053,1,credit_card,1,346.02
ORD_0028054,1,voucher,3,645.71
ORD_0028054,2,credit_card,1,65.82
ORD_0028055,1,credit_card,6,327.04
ORD_0028055,2,boleto,1,34.25
ORD_0028056,1,debit_card,3,1258.28
ORD_0028057,1,debit_card,12,1969.97
ORD_0028058,1,debit_card,1,1093.89
ORD_0028058,2,debit_card,12,51.72
ORD_0028059,1,credit_card,12,2292.41
ORD_0028060,1,debit_card,1,2556.51
ORD_0028061,1,debit_card,12,2185.03
ORD_0028062,1,credit_card,6,2080.64
ORD_0028063,1,credit_card,1,2752.54
ORD_0028064,1,boleto,12,1678.6
ORD_0028065,1,credit_card,3,1178.69
ORD_0028066,1,boleto,1,194.74
ORD_0028066,2,debit_card,1,89.48
ORD_0028067,1,voucher,1,497.87
ORD_0028068,1,credit_card,1,1295.26
ORD_0028069,1,credit_card,1,536.67
ORD_0028070,1,credit_card,1,1993.93
ORD_0028071,1,credit_card,1,2802.12
ORD_0028071,2,credit_card,6,76.92
ORD_0028072,1,credit_card,2,1535.88
ORD_0028073,1,credit_card,1,2965.3
ORD_0028074,1,credit_card,1,1365.54
ORD_0028075,1,credit_card,3,840.21
ORD_0028076,1,debit_card,1,1788.34
ORD_0028077,1,credit_card,3,1431.38
ORD_0028078,1,boleto,1,89.35
ORD_0028079,1,credit_card,12,2377.4
ORD_0028079,2,credit_card,1,67.57
ORD_0028080,1,credit_card,1,1082.32
ORD_0028081,1,debit_card,1,614.82
ORD_0028082,1,credit_card,3,1959.03
ORD_0028083,1,credit_card,1,375.54
ORD_0028084,1,credit_card,6,57.74
ORD_0028085,1,credit_card,1,840.72
ORD_0028086,1,debit_card,2,2698.48
ORD_0028087,1,credit_card,2,2113.39
ORD_0028088,1,credit_card,1,635.95
ORD_0028089,1,boleto,6,1860.11
ORD_0028090,1,boleto,1,130.1
ORD_0028091,1,voucher,12,958.26
ORD_0028092,1,voucher,1,2033.12
ORD_0028093,1,credit_card,1,2251.31
ORD_0028094,1,voucher,2,1018.04
ORD_0028095,1,debit_card,3,867.52
ORD_0028096,1,voucher,3,1932.72
ORD_0028097,1,boleto,1,48.51
ORD_0028098,1,boleto,2,785.68
ORD_0028099,1,boleto,3,2614.93
ORD_0028100,1,credit_card,2,347.37
ORD_0028101,1,boleto,3,1932.99
ORD_0028102,1,boleto,1,994.22
ORD_0028103,1,boleto,1,579.04
ORD_0028104,1,boleto,1,2180.74
ORD_0028105,1,debit_card,6,1075.23
ORD_0028105,2,boleto,1,58.0
ORD_0028106,1,debit_card,2,2439.71
ORD_0028107,1,credit_card,3,998.99
ORD_0028108,1,credit_card,1,719.51
ORD_0028109,1,debit_card,1,474.34
ORD_0028110,1,credit_card,12,1961.38
ORD_0028111,1,debit_card,1,601.58
ORD_0028111,2,credit_card,1,17.41
ORD_0028112,1,credit_card,1,940.38
ORD_0028113,1,credit_card,3,2004.64
ORD_0028114,1,debit_card,2,1461.32
ORD_0028115,1,boleto,12,2057.18
ORD_0028116,1,debit_card,12,1188.65
ORD_0028117,1,credit_card,1,2694.72
ORD_0028118,1,boleto,1,2341.74
ORD_0028119,1,credit_card,1,2317.88
ORD_0028120,1,credit_card,6,2118.95
ORD_0028121,1,boleto,2,774.16
ORD_0028122,1,boleto,12,760.3
ORD_0028123,1,credit_card,6,2923.73
ORD_0028124,1,voucher,3,976.33
ORD_0028125,1,voucher,1,1881.57
ORD_0028125,2,boleto,1,97.16
ORD_0028126,1,voucher,1,2238.63
ORD_0028127,1,boleto,6,1294.67
ORD_0028127,2,credit_card,1,75.08
ORD_0028128,1,credit_card,6,444.08
ORD_0028129,1,credit_card,1,963.18
ORD_0028130,1,voucher,1,1448.27
ORD_0028131,1,boleto,1,2446.08
ORD_0028132,1,voucher,1,1755.68
ORD_0028132,2,voucher,1,64.4
ORD_0028133,1,credit_card,12,2891.02
ORD_0028133,2,debit_card,6,41.55
ORD_0028134,1,credit_card,1,2693.5
ORD_0028135,1,boleto,6,84.5
ORD_0028136,1,debit_card,3,1032.54
ORD_0028137,1,boleto,1,672.14
ORD_0028138,1,boleto,1,1306.6
ORD_0028139,1,boleto,12,1817.32
ORD_0028140,1,credit_card,1,133.84
ORD_0028141,1,credit_card,3,223.89
ORD_0028142,1,credit_card,2,2330.78
ORD_0028143,1,boleto,3,273.35
ORD_0028144,1,credit_card,2,2969.42
ORD_0028145,1,credit_card,12,2707.79
ORD_0028146,1,boleto,1,2330.55
ORD_0028147,1,credit_card,6,926.85
ORD_0028148,1,credit_card,3,1447.91
ORD_0028148,2,credit_card,1,89.47
ORD_0028149,1,boleto,12,263.98
ORD_0028150,1,voucher,1,1477.82
ORD_0028151,1,credit_card,12,327.34
ORD_0028151,2,boleto,12,92.48
ORD_0028152,1,credit_card,6,1092.37
ORD_0028152,2,credit_card,3,41.34
ORD_0028153,1,credit_card,3,2377.16
ORD_0028154,1,credit_card,1,2677.96
ORD_0028155,1,credit_card,1,1652.12
ORD_0028156,1,voucher,1,1368.69
ORD_0028157,1,boleto,1,769.65
ORD_0028158,1,credit_card,1,2667.56
ORD_0028159,1,credit_card,1,2054.54
ORD_0028159,2,boleto,12,61.64
ORD_0028160,1,voucher,1,1754.37
ORD_0028161,1,debit_card,1,2398.08
ORD_0028162,1,credit_card,1,2340.49
ORD_0028163,1,credit_card,2,586.29
ORD_0028164,1,voucher,6,1458.07
ORD_0028165,1,credit_card,12,1810.6
ORD_0028166,1,debit_card,1,2747.14
ORD_0028166,2,credit_card,1,61.14
ORD_0028167,1,voucher,6,788.57
ORD_0028168,1,boleto,3,1997.5
ORD_0028169,1,voucher,1,330.38
ORD_0028169,2,boleto,1,93.53
ORD_0028170,1,credit_card,1,2421.26
ORD_0028171,1,voucher,1,829.95
ORD_0028172,1,boleto,6,1398.13
ORD_0028173,1,credit_card,3,1735.35
ORD_0028174,1,credit_card,6,2890.47
ORD_0028175,1,credit_card,1,2074.14
ORD_0028176,1,boleto,6,2563.61
ORD_0028177,1,boleto,1,2321.81
ORD_0028178,1,voucher,6,515.03
ORD_0028179,1,credit_card,2,2654.35
ORD_0028180,1,voucher,1,1889.11
ORD_0028181,1,credit_card,6,1466.7
ORD_0028182,1,credit_card,12,565.32
ORD_0028182,2,credit_card,1,48.65
ORD_0028183,1,boleto,2,2623.83
ORD_0028184,1,credit_card,2,1641.34
ORD_0028184,2,credit_card,1,10.76
ORD_0028185,1,credit_card,2,1839.33
ORD_0028186,1,credit_card,3,934.86
ORD_0028187,1,credit_card,12,2419.5
ORD_0028188,1,credit_card,6,2608.93
ORD_0028189,1,credit_card,3,1663.3
ORD_0028190,1,credit_card,3,1623.19
ORD_0028191,1,credit_card,12,694.71
ORD_0028191,2,boleto,1,62.54
ORD_0028192,1,credit_card,2,324.83
ORD_0028193,1,credit_card,1,1615.84
ORD_0028194,1,credit_card,1,1344.68
ORD_0028195,1,voucher,1,889.89
ORD_0028196,1,voucher,6,2175.75
ORD_0028197,1,credit_card,1,1651.31
ORD_0028198,1,credit_card,12,137.46
ORD_0028199,1,credit_card,1,988.09
ORD_0028200,1,debit_card,12,2989.89
ORD_0028201,1,voucher,3,2545.01
ORD_0028202,1,boleto,12,1846.8
ORD_0028203,1,credit_card,1,1828.34
ORD_0028204,1,voucher,1,610.9
ORD_0028204,2,debit_card,1,54.32
ORD_0028205,1,credit_card,1,561.06
ORD_0028206,1,boleto,12,1613.37
ORD_0028207,1,credit_card,1,404.73
ORD_0028208,1,debit_card,3,610.04
ORD_0028209,1,credit_card,12,1551.61
ORD_0028210,1,credit_card,3,1955.47
ORD_0028211,1,credit_card,2,1105.58
ORD_0028212,1,credit_card,12,2597.4
ORD_0028213,1,boleto,1,621.88
ORD_0028214,1,voucher,12,1205.26
ORD_0028215,1,boleto,1,2864.22
ORD_0028216,1,voucher,2,2339.34
ORD_0028217,1,boleto,12,181.79
ORD_0028218,1,boleto,2,743.07
ORD_0028219,1,voucher,6,417.88
ORD_0028220,1,boleto,3,1625.75
ORD_0028221,1,credit_card,2,154.26
ORD_0028222,1,credit_card,3,829.09
ORD_0028223,1,voucher,2,566.42
ORD_0028224,1,credit_card,6,865.42
ORD_0028225,1,voucher,2,1174.27
ORD_0028226,1,credit_card,12,2445.88
ORD_0028227,1,credit_card,6,535.85
ORD_0028228,1,credit_card,1,1628.01
ORD_0028229,1,voucher,12,1738.15
ORD_0028230,1,debit_card,2,319.15
ORD_0028231,1,boleto,12,920.14
ORD_0028232,1,voucher,1,1258.78
ORD_0028233,1,credit_card,12,2951.64
ORD_0028234,1,credit_card,1,1137.58
ORD_0028234,2,boleto,3,55.8
ORD_0028235,1,debit_card,6,1695.6
ORD_0028236,1,credit_card,6,1711.99
ORD_0028237,1,credit_card,2,763.36
ORD_0028238,1,voucher,3,2494.65
ORD_0028239,1,voucher,12,269.15
ORD_0028240,1,credit_card,6,2363.64
ORD_0028241,1,boleto,1,661.89
ORD_0028242,1,credit_card,1,1940.79
ORD_0028242,2,credit_card,1,76.95
ORD_0028243,1,credit_card,1,1908.93
ORD_0028243,2,credit_card,2,29.97
ORD_0028244,1,boleto,1,718.61
ORD_0028245,1,credit_card,1,2050.11
ORD_0028246,1,voucher,1,596.54
ORD_0028247,1,debit_card,12,1641.34
ORD_0028248,1,boleto,2,1906.67
ORD_0028249,1,credit_card,1,1938.61
ORD_0028250,1,debit_card,6,1616.1
ORD_0028251,1,credit_card,1,2642.0
ORD_0028252,1,credit_card,6,604.23
ORD_0028253,1,credit_card,1,1401.91
ORD_0028254,1,credit_card,3,2521.24
ORD_0028255,1,voucher,1,666.87
ORD_0028256,1,debit_card,1,2882.12
ORD_0028256,2,voucher,1,40.08
ORD_0028257,1,debit_card,3,1423.12
ORD_0028258,1,boleto,1,853.13
ORD_0028259,1,credit_card,1,591.08
ORD_0028259,2,credit_card,1,87.03
ORD_0028260,1,voucher,3,1164.38
ORD_0028261,1,boleto,2,1089.82
ORD_0028262,1,boleto,1,1588.75
ORD_0028263,1,boleto,1,999.7
ORD_0028264,1,voucher,3,753.69
ORD_0028265,1,credit_card,6,2935.07
ORD_0028266,1,voucher,12,1462.21
ORD_0028267,1,boleto,12,855.74
ORD_0028268,1,boleto,1,1571.26
ORD_0028269,1,voucher,6,1307.09
ORD_0028270,1,debit_card,1,2092.04
ORD_0028271,1,credit_card,12,539.56
ORD_0028272,1,debit_card,1,1765.52
ORD_0028273,1,credit_card,1,2625.08
ORD_0028274,1,credit_card,1,374.85
ORD_0028275,1,debit_card,12,2496.51
ORD_0028276,1,debit_card,1,424.99
ORD_0028277,1,boleto,1,2095.4
ORD_0028278,1,boleto,1,798.66
ORD_0028279,1,boleto,2,1180.81
ORD_0028279,2,voucher,6,10.82
ORD_0028280,1,credit_card,1,1488.9
ORD_0028281,1,credit_card,1,1910.13
ORD_0028282,1,credit_card,12,1563.95
ORD_0028282,2,credit_card,1,85.17
ORD_0028283,1,credit_card,1,2971.92
ORD_0028284,1,boleto,1,1158.38
ORD_0028285,1,voucher,1,2792.67
ORD_0028286,1,credit_card,2,1811.74
ORD_0028287,1,credit_card,2,596.9
ORD_0028287,2,credit_card,3,67.88
ORD_0028288,1,voucher,3,1155.17
ORD_0028289,1,voucher,3,2476.05
ORD_0028290,1,credit_card,2,1898.47
ORD_0028291,1,boleto,1,881.41
ORD_0028292,1,boleto,1,2038.5
ORD_0028292,2,credit_card,1,68.27
ORD_0028293,1,debit_card,2,1131.4
ORD_0028294,1,debit_card,1,756.97
ORD_0028295,1,credit_card,1,616.31
ORD_0028296,1,voucher,1,2117.72
ORD_0028297,1,boleto,6,186.22
ORD_0028298,1,credit_card,12,702.35
ORD_0028299,1,debit_card,1,931.05
ORD_0028300,1,credit_card,1,2023.13
ORD_0028300,2,credit_card,3,65.75
ORD_0028301,1,credit_card,3,1820.58
ORD_0028302,1,debit_card,2,2889.73
ORD_0028303,1,credit_card,3,1207.31
ORD_0028303,2,credit_card,12,34.96
ORD_0028304,1,debit_card,6,1469.33
ORD_0028305,1,voucher,3,1273.78
ORD_0028306,1,credit_card,1,870.54
ORD_0028306,2,debit_card,12,97.32
ORD_0028307,1,debit_card,3,1409.15
ORD_0028308,1,credit_card,1,828.43
ORD_0028309,1,debit_card,2,622.34
ORD_0028310,1,credit_card,2,1258.86
ORD_0028311,1,credit_card,12,2530.68
ORD_0028311,2,debit_card,6,33.3
ORD_0028312,1,credit_card,1,2140.96
ORD_0028313,1,credit_card,12,2746.48
ORD_0028314,1,credit_card,12,556.73
ORD_0028315,1,credit_card,1,2568.19
ORD_0028316,1,debit_card,12,1073.76
ORD_0028316,2,boleto,1,41.0
ORD_0028317,1,credit_card,1,1693.16
ORD_0028318,1,boleto,12,2644.77
ORD_0028319,1,voucher,6,2178.25
ORD_0028320,1,voucher,6,122.91
ORD_0028321,1,credit_card,6,1864.11
ORD_0028322,1,credit_card,6,954.63
ORD_0028323,1,voucher,3,1600.34
ORD_0028324,1,credit_card,3,416.74
ORD_0028325,1,credit_card,6,2395.63
ORD_0028326,1,debit_card,12,1225.31
ORD_0028326,2,boleto,3,96.59
ORD_0028327,1,credit_card,12,1813.26
ORD_0028327,2,boleto,12,58.99
ORD_0028328,1,credit_card,1,2254.67
ORD_0028329,1,credit_card,2,956.2
ORD_0028329,2,debit_card,1,58.15
ORD_0028330,1,voucher,3,2482.88
ORD_0028331,1,voucher,12,1388.79
ORD_0028332,1,credit_card,1,465.23
ORD_0028333,1,credit_card,12,1543.83
ORD_0028334,1,debit_card,1,285.39
ORD_0028335,1,credit_card,1,1262.4
ORD_0028336,1,credit_card,6,1918.28
ORD_0028337,1,credit_card,3,474.59
ORD_0028338,1,credit_card,2,1009.52
ORD_0028339,1,debit_card,1,860.57
ORD_0028340,1,voucher,1,73.04
ORD_0028341,1,voucher,1,2065.98
ORD_0028342,1,credit_card,12,1061.32
ORD_0028343,1,credit_card,12,616.67
ORD_0028344,1,credit_card,12,2596.91
ORD_0028345,1,boleto,2,1162.16
ORD_0028346,1,boleto,1,2162.31
ORD_0028347,1,credit_card,1,481.76
ORD_0028348,1,boleto,6,1622.26
ORD_0028349,1,credit_card,1,601.75
ORD_0028350,1,credit_card,2,2149.15
ORD_0028350,2,boleto,2,87.17
ORD_0028351,1,credit_card,2,336.67
ORD_0028352,1,debit_card,1,2913.38
ORD_0028353,1,voucher,1,1391.53
ORD_0028354,1,credit_card,1,684.6
ORD_0028355,1,voucher,6,1619.62
ORD_0028356,1,debit_card,6,1841.67
ORD_0028357,1,debit_card,3,733.78
ORD_0028358,1,credit_card,1,2603.4
ORD_0028359,1,boleto,1,2329.03
ORD_0028359,2,voucher,3,14.23
ORD_0028360,1,credit_card,1,2743.13
ORD_0028361,1,credit_card,3,1736.76
ORD_0028361,2,boleto,6,25.93
ORD_0028362,1,credit_card,3,1226.16
ORD_0028363,1,debit_card,1,642.56
ORD_0028364,1,credit_card,2,953.7
ORD_0028364,2,credit_card,6,34.48
ORD_0028365,1,boleto,1,2622.48
ORD_0028366,1,credit_card,2,1665.05
ORD_0028366,2,credit_card,6,71.41
ORD_0028367,1,credit_card,1,2827.96
ORD_0028367,2,credit_card,1,35.9
ORD_0028368,1,voucher,1,1922.58
ORD_0028369,1,credit_card,1,2300.32
ORD_0028370,1,boleto,1,2135.04
ORD_0028371,1,credit_card,1,2752.85
ORD_0028371,2,debit_card,6,42.59
ORD_0028372,1,debit_card,2,1927.77
ORD_0028373,1,credit_card,2,2356.84
ORD_0028374,1,voucher,12,739.42
ORD_0028375,1,credit_card,1,1689.54
ORD_0028375,2,voucher,2,66.42
ORD_0028376,1,voucher,3,2187.31
ORD_0028377,1,credit_card,2,1856.04
ORD_0028378,1,credit_card,2,2382.62
ORD_0028379,1,credit_card,2,2987.47
ORD_0028380,1,boleto,1,1782.14
ORD_0028381,1,voucher,1,2384.33
ORD_0028382,1,credit_card,1,1002.13
ORD_0028383,1,credit_card,1,2678.83
ORD_0028384,1,credit_card,1,2158.39
ORD_0028385,1,credit_card,3,2097.17
ORD_0028386,1,boleto,1,1675.41
ORD_0028387,1,credit_card,2,2826.77
ORD_0028388,1,debit_card,2,579.38
ORD_0028388,2,credit_card,12,60.94
ORD_0028389,1,credit_card,1,1083.33
ORD_0028389,2,credit_card,2,82.39
ORD_0028390,1,credit_card,3,2267.63
ORD_0028391,1,boleto,1,43.62
ORD_0028391,2,credit_card,6,11.22
ORD_0028392,1,debit_card,1,713.14
ORD_0028393,1,credit_card,12,869.16
ORD_0028394,1,credit_card,1,818.28
ORD_0028395,1,boleto,1,1636.73
ORD_0028395,2,voucher,12,51.92
ORD_0028396,1,boleto,12,39.79
ORD_0028397,1,credit_card,1,2887.73
ORD_0028397,2,debit_card,12,36.65
ORD_0028398,1,credit_card,3,2946.03
ORD_0028399,1,debit_card,6,2746.25
ORD_0028400,1,credit_card,3,244.44
ORD_0028401,1,credit_card,2,257.6
ORD_0028402,1,credit_card,2,427.73
ORD_0028403,1,credit_card,3,1646.87
ORD_0028404,1,voucher,3,2569.94
ORD_0028405,1,credit_card,1,1683.97
ORD_0028405,2,credit_card,3,35.31
ORD_0028406,1,boleto,3,911.58
ORD_0028407,1,debit_card,6,141.75
ORD_0028408,1,credit_card,1,2051.91
ORD_0028409,1,debit_card,1,435.55
ORD_0028409,2,boleto,1,46.27
ORD_0028410,1,credit_card,1,873.09
ORD_0028410,2,debit_card,3,38.59
ORD_0028411,1,voucher,6,2626.59
ORD_0028411,2,voucher,3,65.85
ORD_0028412,1,credit_card,3,1950.82
ORD_0028413,1,debit_card,12,1264.13
ORD_0028414,1,voucher,1,1328.66
ORD_0028414,2,voucher,2,31.27
ORD_0028415,1,debit_card,1,918.59
ORD_0028416,1,credit_card,1,344.45
ORD_0028417,1,voucher,2,1903.99
ORD_0028418,1,debit_card,2,2625.73
ORD_0028419,1,credit_card,2,2045.58
ORD_0028420,1,credit_card,2,1088.13
ORD_0028421,1,credit_card,12,1560.94
ORD_0028422,1,credit_card,1,1870.89
ORD_0028423,1,credit_card,3,2886.49
ORD_0028423,2,voucher,12,42.07
ORD_0028424,1,credit_card,12,2223.63
ORD_0028425,1,debit_card,6,520.28
ORD_0028426,1,debit_card,3,2182.08
ORD_0028426,2,credit_card,1,59.97
ORD_0028427,1,voucher,3,603.7
ORD_0028428,1,voucher,1,1380.99
ORD_0028429,1,debit_card,1,1235.9
ORD_0028430,1,debit_card,1,654.69
ORD_0028431,1,credit_card,6,2917.56
ORD_0028432,1,credit_card,1,2197.28
ORD_0028433,1,credit_card,1,1082.07
ORD_0028433,2,credit_card,1,77.18
ORD_0028434,1,credit_card,1,2481.27
ORD_0028435,1,credit_card,6,374.04
ORD_0028435,2,boleto,1,28.31
ORD_0028436,1,voucher,12,2988.27
ORD_0028436,2,boleto,6,58.94
ORD_0028437,1,debit_card,1,329.86
ORD_0028438,1,debit_card,3,1827.49
ORD_0028439,1,debit_card,3,859.65
ORD_0028439,2,credit_card,1,58.28
ORD_0028440,1,voucher,12,2770.78
ORD_0028441,1,voucher,1,2761.5
ORD_0028442,1,credit_card,6,2994.18
ORD_0028443,1,credit_card,12,899.47
ORD_0028444,1,credit_card,2,1376.34
ORD_0028445,1,voucher,2,874.06
ORD_0028446,1,credit_card,1,90.21
ORD_0028447,1,credit_card,1,229.95
ORD_0028448,1,voucher,2,2171.1
ORD_0028449,1,credit_card,1,2465.84
ORD_0028450,1,boleto,2,1749.01
ORD_0028451,1,credit_card,3,2428.98
ORD_0028452,1,debit_card,6,952.03
ORD_0028453,1,voucher,3,338.0
ORD_0028454,1,credit_card,1,1388.63
ORD_0028455,1,credit_card,1,239.16
ORD_0028456,1,debit_card,2,2832.97
ORD_0028457,1,credit_card,6,868.95
ORD_0028458,1,credit_card,3,1761.05
ORD_0028459,1,boleto,6,2823.88
ORD_0028460,1,boleto,6,2523.62
ORD_0028461,1,credit_card,1,711.39
ORD_0028462,1,credit_card,1,1970.92
ORD_0028463,1,credit_card,6,2041.47
ORD_0028464,1,debit_card,1,2021.02
ORD_0028465,1,credit_card,12,1574.16
ORD_0028466,1,credit_card,6,2511.51
ORD_0028467,1,debit_card,1,1396.8
ORD_0028468,1,credit_card,6,968.67
ORD_0028469,1,credit_card,2,1059.16
ORD_0028469,2,voucher,12,40.33
ORD_0028470,1,credit_card,6,1998.41
ORD_0028471,1,credit_card,12,2948.04
ORD_0028472,1,credit_card,1,2706.57
ORD_0028473,1,debit_card,12,1720.23
ORD_0028474,1,debit_card,1,717.92
ORD_0028474,2,voucher,2,82.09
ORD_0028475,1,credit_card,1,2982.49
ORD_0028476,1,credit_card,1,2464.88
ORD_0028477,1,credit_card,12,687.67
ORD_0028477,2,debit_card,1,90.86
ORD_0028478,1,voucher,1,154.96
ORD_0028479,1,voucher,3,2529.14
ORD_0028480,1,debit_card,3,1061.67
ORD_0028481,1,debit_card,2,1050.41
ORD_0028481,2,credit_card,1,26.66
ORD_0028482,1,boleto,12,1340.8
ORD_0028483,1,credit_card,1,2994.34
ORD_0028484,1,credit_card,12,455.23
ORD_0028485,1,boleto,3,151.21
ORD_0028486,1,boleto,2,1874.38
ORD_0028487,1,credit_card,1,1206.56
ORD_0028488,1,credit_card,6,2726.38
ORD_0028489,1,voucher,2,2698.13
ORD_0028490,1,debit_card,1,2140.99
ORD_0028491,1,credit_card,12,369.21
ORD_0028492,1,voucher,1,86.57
ORD_0028493,1,debit_card,6,656.21
ORD_0028494,1,boleto,1,624.34
ORD_0028495,1,boleto,1,2833.34
ORD_0028496,1,boleto,12,1985.2
ORD_0028497,1,credit_card,1,1045.38
ORD_0028498,1,debit_card,6,368.16
ORD_0028499,1,voucher,12,2577.63
ORD_0028499,2,credit_card,1,13.53
ORD_0028500,1,voucher,1,2009.86
ORD_0028501,1,voucher,6,1986.43
ORD_0028502,1,debit_card,1,574.55
ORD_0028503,1,boleto,1,2618.53
ORD_0028504,1,boleto,1,2788.36
ORD_0028504,2,debit_card,2,67.45
ORD_0028505,1,voucher,1,1000.71
ORD_0028506,1,debit_card,3,1225.79
ORD_0028506,2,boleto,6,22.01
ORD_0028507,1,boleto,1,1887.43
ORD_0028508,1,credit_card,1,1566.6
ORD_0028509,1,boleto,1,1924.59
ORD_0028510,1,voucher,3,2141.92
ORD_0028511,1,voucher,1,1630.71
ORD_0028512,1,credit_card,6,188.18
ORD_0028513,1,boleto,12,1907.0
ORD_0028514,1,voucher,3,1275.86
ORD_0028515,1,credit_card,6,2404.4
ORD_0028515,2,debit_card,1,42.51
ORD_0028516,1,debit_card,3,1830.76
ORD_0028517,1,voucher,6,666.78
ORD_0028517,2,boleto,1,25.16
ORD_0028518,1,debit_card,2,50.45
ORD_0028519,1,boleto,12,2991.55
ORD_0028520,1,voucher,1,2666.25
ORD_0028521,1,credit_card,6,1521.21
ORD_0028522,1,boleto,12,1528.86
ORD_0028523,1,credit_card,2,1169.83
ORD_0028524,1,debit_card,12,351.06
ORD_0028525,1,debit_card,1,1145.18
ORD_0028526,1,credit_card,6,404.17
ORD_0028527,1,credit_card,1,1639.14
ORD_0028528,1,credit_card,1,460.89
ORD_0028529,1,voucher,6,1506.74
ORD_0028530,1,credit_card,6,1178.3
ORD_0028531,1,credit_card,1,2171.64
ORD_0028532,1,voucher,12,700.37
ORD_0028532,2,credit_card,1,77.36
ORD_0028533,1,credit_card,6,1936.69
ORD_0028534,1,credit_card,2,947.74
ORD_0028535,1,voucher,1,576.86
ORD_0028536,1,credit_card,12,1092.73
ORD_0028537,1,voucher,1,1551.74
ORD_0028538,1,credit_card,3,685.41
ORD_0028539,1,credit_card,6,144.54
ORD_0028540,1,boleto,6,1443.28
ORD_0028541,1,voucher,1,1218.96
ORD_0028542,1,credit_card,1,921.15
ORD_0028543,1,credit_card,1,850.82
ORD_0028544,1,debit_card,2,2699.92
ORD_0028545,1,voucher,6,2894.96
ORD_0028545,2,credit_card,6,70.82
ORD_0028546,1,voucher,1,2278.52
ORD_0028547,1,credit_card,1,1077.47
ORD_0028548,1,voucher,1,2112.17
ORD_0028549,1,debit_card,1,657.33
ORD_0028550,1,credit_card,6,2814.55
ORD_0028551,1,voucher,2,175.05
ORD_0028552,1,credit_card,2,2448.59
ORD_0028553,1,debit_card,1,2786.08
