order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD_0029734,CUST_001915,processing,2022-10-21 13:57:00,2022-10-22 13:57:00,2022-10-23 13:57:00,,2022-11-07 13:57:00
ORD_0029735,CUST_005460,delivered,2022-08-12 00:34:00,2022-08-12 21:34:00,2022-08-13 21:34:00,2022-08-17 00:34:00,2022-08-24 00:34:00
ORD_0029736,CUST_008187,invoiced,2023-05-20 11:24:00,2023-05-21 02:24:00,2023-05-23 02:24:00,,2023-05-29 11:24:00
ORD_0029737,CUST_003190,invoiced,2023-04-20 01:54:00,2023-04-20 02:54:00,2023-04-21 02:54:00,,2023-05-10 01:54:00
ORD_0029738,CUST_012940,shipped,2021-02-21 07:55:00,2021-02-22 04:55:00,2021-02-25 04:55:00,,2021-03-11 07:55:00
ORD_0029739,CUST_006222,delivered,2022-03-05 23:32:00,2022-03-06 03:32:00,2022-03-08 03:32:00,2022-03-13 23:32:00,2022-03-19 23:32:00
ORD_0029740,CUST_006789,cancelled,2022-02-06 11:54:00,2022-02-07 02:54:00,2022-02-08 02:54:00,,2022-02-14 11:54:00
ORD_0029741,CUST_013066,delivered,2022-05-27 18:44:00,2022-05-28 18:44:00,2022-05-30 18:44:00,2022-06-15 18:44:00,2022-06-08 18:44:00
ORD_0029742,CUST_007493,processing,2021-11-28 06:51:00,2021-11-28 12:51:00,2021-11-29 12:51:00,,2021-12-15 06:51:00
ORD_0029743,CUST_009384,shipped,2023-02-26 06:07:00,2023-02-27 03:07:00,2023-02-28 03:07:00,,2023-03-08 06:07:00
ORD_0029744,CUST_010406,delivered,2022-04-03 21:15:00,2022-04-04 17:15:00,2022-04-05 17:15:00,2022-04-13 21:15:00,2022-04-16 21:15:00
ORD_0029745,CUST_000262,delivered,2021-05-09 06:55:00,2021-05-09 12:55:00,2021-05-11 12:55:00,2021-05-19 06:55:00,2021-05-24 06:55:00
ORD_0029746,CUST_013856,shipped,2021-08-17 04:45:00,2021-08-17 11:45:00,2021-08-18 11:45:00,,2021-09-03 04:45:00
ORD_0029747,CUST_006135,processing,2023-03-27 09:37:00,2023-03-27 14:37:00,2023-03-28 14:37:00,,2023-04-11 09:37:00
ORD_0029748,CUST_011850,delivered,2021-05-23 20:15:00,2021-05-24 11:15:00,2021-05-26 11:15:00,2021-06-05 20:15:00,2021-06-05 20:15:00
ORD_0029749,CUST_001626,processing,2021-03-04 03:51:00,2021-03-04 23:51:00,2021-03-07 23:51:00,,2021-03-17 03:51:00
ORD_0029750,CUST_002071,delivered,2022-11-02 12:51:00,2022-11-03 05:51:00,2022-11-05 05:51:00,2022-11-07 12:51:00,2022-11-19 12:51:00
ORD_0029751,CUST_004447,delivered,2022-09-23 20:47:00,2022-09-24 02:47:00,2022-09-25 02:47:00,2022-09-29 20:47:00,2022-10-05 20:47:00
ORD_0029752,CUST_003241,invoiced,2022-03-25 08:12:00,2022-03-25 11:12:00,2022-03-26 11:12:00,,2022-04-10 08:12:00
ORD_0029753,CUST_003707,delivered,2021-01-29 06:59:00,2021-01-29 19:59:00,2021-01-30 19:59:00,2021-02-23 06:59:00,2021-02-14 06:59:00
ORD_0029754,CUST_014433,delivered,2021-05-27 20:08:00,2021-05-28 00:08:00,2021-05-30 00:08:00,2021-06-16 20:08:00,2021-06-11 20:08:00
ORD_0029755,CUST_006007,invoiced,2022-12-17 01:24:00,2022-12-17 05:24:00,2022-12-20 05:24:00,,2022-12-27 01:24:00
ORD_0029756,CUST_001807,shipped,2022-02-05 20:54:00,2022-02-06 08:54:00,2022-02-07 08:54:00,,2022-02-23 20:54:00
ORD_0029757,CUST_014261,processing,2021-11-20 08:51:00,2021-11-20 14:51:00,2021-11-21 14:51:00,,2021-11-27 08:51:00
ORD_0029758,CUST_004887,cancelled,2022-11-27 22:10:00,2022-11-28 01:10:00,2022-11-29 01:10:00,,2022-12-12 22:10:00
ORD_0029759,CUST_012016,invoiced,2021-10-07 22:45:00,2021-10-08 02:45:00,2021-10-11 02:45:00,,2021-10-20 22:45:00
ORD_0029760,CUST_008462,invoiced,2021-03-14 03:04:00,2021-03-14 16:04:00,2021-03-15 16:04:00,,2021-03-31 03:04:00
ORD_0029761,CUST_007975,delivered,2021-04-29 09:18:00,2021-04-29 19:18:00,2021-05-02 19:18:00,2021-05-13 09:18:00,2021-05-17 09:18:00
ORD_0029762,CUST_009634,invoiced,2022-09-26 13:19:00,2022-09-27 08:19:00,2022-09-30 08:19:00,,2022-10-03 13:19:00
ORD_0029763,CUST_011895,delivered,2023-04-17 09:08:00,2023-04-17 16:08:00,2023-04-19 16:08:00,2023-04-29 09:08:00,2023-04-24 09:08:00
ORD_0029764,CUST_007428,invoiced,2021-09-15 01:19:00,2021-09-15 15:19:00,2021-09-17 15:19:00,,2021-09-25 01:19:00
ORD_0029765,CUST_013561,delivered,2021-05-16 04:12:00,2021-05-16 20:12:00,2021-05-17 20:12:00,2021-05-26 04:12:00,2021-06-05 04:12:00
ORD_0029766,CUST_008371,processing,2023-04-01 10:09:00,2023-04-01 14:09:00,2023-04-03 14:09:00,,2023-04-09 10:09:00
ORD_0029767,CUST_011065,shipped,2022-08-16 14:15:00,2022-08-17 06:15:00,2022-08-19 06:15:00,,2022-08-25 14:15:00
ORD_0029768,CUST_005870,delivered,2021-10-23 23:11:00,2021-10-24 04:11:00,2021-10-27 04:11:00,2021-10-31 23:11:00,2021-11-09 23:11:00
ORD_0029769,CUST_008827,cancelled,2022-08-07 04:23:00,2022-08-08 02:23:00,2022-08-10 02:23:00,,2022-08-26 04:23:00
ORD_0029770,CUST_007791,invoiced,2022-06-26 09:14:00,2022-06-26 10:14:00,2022-06-28 10:14:00,,2022-07-12 09:14:00
ORD_0029771,CUST_010887,cancelled,2023-02-11 16:33:00,2023-02-12 10:33:00,2023-02-15 10:33:00,,2023-02-22 16:33:00
ORD_0029772,CUST_004812,delivered,2023-02-13 14:11:00,2023-02-14 11:11:00,2023-02-15 11:11:00,2023-02-18 14:11:00,2023-02-25 14:11:00
ORD_0029773,CUST_011505,cancelled,2022-03-08 18:39:00,2022-03-09 01:39:00,2022-03-10 01:39:00,,2022-03-15 18:39:00
ORD_0029774,CUST_010610,processing,2023-02-02 21:12:00,2023-02-02 22:12:00,2023-02-03 22:12:00,,2023-02-22 21:12:00
ORD_0029775,CUST_000877,shipped,2022-07-06 01:43:00,2022-07-06 07:43:00,2022-07-07 07:43:00,,2022-07-26 01:43:00
ORD_0029776,CUST_001230,delivered,2021-09-01 18:49:00,2021-09-02 12:49:00,2021-09-05 12:49:00,2021-09-12 18:49:00,2021-09-17 18:49:00
ORD_0029777,CUST_011687,delivered,2022-12-16 06:00:00,2022-12-16 17:00:00,2022-12-18 17:00:00,2023-01-02 06:00:00,2022-12-27 06:00:00
ORD_0029778,CUST_013670,processing,2021-10-18 12:49:00,2021-10-19 07:49:00,2021-10-21 07:49:00,,2021-11-02 12:49:00
ORD_0029779,CUST_007650,delivered,2021-12-28 19:43:00,2021-12-29 17:43:00,2022-01-01 17:43:00,2022-01-16 19:43:00,2022-01-06 19:43:00
ORD_0029780,CUST_000785,delivered,2022-07-30 15:15:00,2022-07-31 02:15:00,2022-08-01 02:15:00,2022-08-12 15:15:00,2022-08-11 15:15:00
ORD_0029781,CUST_012925,shipped,2022-05-01 06:06:00,2022-05-01 18:06:00,2022-05-04 18:06:00,,2022-05-15 06:06:00
ORD_0029782,CUST_006417,shipped,2023-03-21 14:00:00,2023-03-22 00:00:00,2023-03-25 00:00:00,,2023-04-04 14:00:00
ORD_0029783,CUST_012086,delivered,2021-01-09 05:13:00,2021-01-10 01:13:00,2021-01-13 01:13:00,2021-01-21 05:13:00,2021-01-25 05:13:00
ORD_0029784,CUST_004168,cancelled,2021-02-01 00:17:00,2021-02-01 02:17:00,2021-02-03 02:17:00,,2021-02-08 00:17:00
ORD_0029785,CUST_003925,delivered,2021-09-01 17:00:00,2021-09-02 06:00:00,2021-09-03 06:00:00,2021-09-06 17:00:00,2021-09-16 17:00:00
ORD_0029786,CUST_003002,delivered,2023-04-14 05:11:00,2023-04-15 05:11:00,2023-04-17 05:11:00,2023-04-27 05:11:00,2023-05-03 05:11:00
ORD_0029787,CUST_006497,delivered,2021-06-13 21:31:00,2021-06-14 21:31:00,2021-06-15 21:31:00,2021-06-19 21:31:00,2021-06-24 21:31:00
ORD_0029788,CUST_013371,delivered,2023-02-28 23:07:00,2023-03-01 19:07:00,2023-03-02 19:07:00,2023-03-06 23:07:00,2023-03-14 23:07:00
ORD_0029789,CUST_011558,processing,2021-10-02 05:18:00,2021-10-02 08:18:00,2021-10-04 08:18:00,,2021-10-21 05:18:00
ORD_0029790,CUST_004561,delivered,2023-05-14 01:41:00,2023-05-14 13:41:00,2023-05-16 13:41:00,2023-05-23 01:41:00,2023-06-01 01:41:00
ORD_0029791,CUST_007598,delivered,2022-02-28 06:49:00,2022-02-28 20:49:00,2022-03-01 20:49:00,2022-03-24 06:49:00,2022-03-18 06:49:00
ORD_0029792,CUST_002372,delivered,2021-03-09 21:34:00,2021-03-10 08:34:00,2021-03-13 08:34:00,2021-03-15 21:34:00,2021-03-22 21:34:00
ORD_0029793,CUST_003579,processing,2022-01-13 15:34:00,2022-01-14 03:34:00,2022-01-16 03:34:00,,2022-01-21 15:34:00
ORD_0029794,CUST_006308,delivered,2022-07-18 15:20:00,2022-07-19 06:20:00,2022-07-22 06:20:00,2022-07-23 15:20:00,2022-07-27 15:20:00
ORD_0029795,CUST_006019,delivered,2022-12-03 19:53:00,2022-12-04 00:53:00,2022-12-07 00:53:00,2022-12-16 19:53:00,2022-12-14 19:53:00
ORD_0029796,CUST_006081,delivered,2022-08-05 11:46:00,2022-08-05 13:46:00,2022-08-06 13:46:00,2022-08-13 11:46:00,2022-08-13 11:46:00
ORD_0029797,CUST_006665,delivered,2022-01-19 12:51:00,2022-01-20 09:51:00,2022-01-22 09:51:00,2022-01-26 12:51:00,2022-02-07 12:51:00
ORD_0029798,CUST_010940,invoiced,2021-10-30 11:08:00,2021-10-30 21:08:00,2021-11-02 21:08:00,,2021-11-16 11:08:00
ORD_0029799,CUST_000003,delivered,2023-04-18 20:47:00,2023-04-19 06:47:00,2023-04-22 06:47:00,2023-04-30 20:47:00,2023-05-05 20:47:00
ORD_0029800,CUST_003539,processing,2021-02-06 01:44:00,2021-02-06 23:44:00,2021-02-07 23:44:00,,2021-02-19 01:44:00
ORD_0029801,CUST_008539,invoiced,2022-06-11 03:25:00,2022-06-11 14:25:00,2022-06-13 14:25:00,,2022-06-18 03:25:00
ORD_0029802,CUST_014354,delivered,2021-03-14 00:08:00,2021-03-14 13:08:00,2021-03-16 13:08:00,2021-03-18 00:08:00,2021-03-26 00:08:00
ORD_0029803,CUST_001944,delivered,2022-07-17 07:44:00,2022-07-18 02:44:00,2022-07-21 02:44:00,2022-07-28 07:44:00,2022-07-31 07:44:00
ORD_0029804,CUST_012009,cancelled,2022-07-21 14:42:00,2022-07-21 19:42:00,2022-07-23 19:42:00,,2022-08-10 14:42:00
ORD_0029805,CUST_004742,delivered,2022-05-24 09:04:00,2022-05-24 22:04:00,2022-05-27 22:04:00,2022-06-09 09:04:00,2022-05-31 09:04:00
ORD_0029806,CUST_004951,delivered,2021-03-24 12:43:00,2021-03-25 07:43:00,2021-03-28 07:43:00,2021-04-03 12:43:00,2021-04-02 12:43:00
ORD_0029807,CUST_000460,shipped,2022-03-11 06:38:00,2022-03-11 12:38:00,2022-03-13 12:38:00,,2022-03-29 06:38:00
ORD_0029808,CUST_012764,cancelled,2023-03-03 14:02:00,2023-03-03 22:02:00,2023-03-04 22:02:00,,2023-03-16 14:02:00
ORD_0029809,CUST_008483,shipped,2023-06-09 14:27:00,2023-06-10 02:27:00,2023-06-11 02:27:00,,2023-06-16 14:27:00
ORD_0029810,CUST_006992,cancelled,2022-08-25 18:47:00,2022-08-26 17:47:00,2022-08-28 17:47:00,,2022-09-07 18:47:00
ORD_0029811,CUST_010929,processing,2023-01-07 07:39:00,2023-01-07 19:39:00,2023-01-09 19:39:00,,2023-01-25 07:39:00
ORD_0029812,CUST_006135,shipped,2022-05-20 11:42:00,2022-05-20 21:42:00,2022-05-22 21:42:00,,2022-05-27 11:42:00
ORD_0029813,CUST_005196,delivered,2021-08-26 04:53:00,2021-08-26 22:53:00,2021-08-28 22:53:00,2021-09-17 04:53:00,2021-09-13 04:53:00
ORD_0029814,CUST_000269,invoiced,2021-11-30 22:29:00,2021-12-01 01:29:00,2021-12-04 01:29:00,,2021-12-17 22:29:00
ORD_0029815,CUST_010865,invoiced,2021-06-22 02:45:00,2021-06-23 01:45:00,2021-06-24 01:45:00,,2021-07-12 02:45:00
ORD_0029816,CUST_009420,delivered,2021-01-30 03:38:00,2021-01-30 20:38:00,2021-02-02 20:38:00,2021-02-14 03:38:00,2021-02-09 03:38:00
ORD_0029817,CUST_010402,processing,2022-08-04 03:09:00,2022-08-04 17:09:00,2022-08-06 17:09:00,,2022-08-13 03:09:00
ORD_0029818,CUST_003484,processing,2022-09-18 17:06:00,2022-09-19 11:06:00,2022-09-21 11:06:00,,2022-10-01 17:06:00
ORD_0029819,CUST_001384,delivered,2022-02-16 05:15:00,2022-02-16 14:15:00,2022-02-17 14:15:00,2022-02-27 05:15:00,2022-03-08 05:15:00
ORD_0029820,CUST_014680,shipped,2021-04-11 21:01:00,2021-04-12 01:01:00,2021-04-13 01:01:00,,2021-04-18 21:01:00
ORD_0029821,CUST_007057,delivered,2021-03-02 18:51:00,2021-03-03 05:51:00,2021-03-06 05:51:00,2021-03-08 18:51:00,2021-03-14 18:51:00
ORD_0029822,CUST_011568,cancelled,2021-12-04 12:47:00,2021-12-04 14:47:00,2021-12-05 14:47:00,,2021-12-22 12:47:00
ORD_0029823,CUST_003129,shipped,2022-09-03 05:04:00,2022-09-03 12:04:00,2022-09-05 12:04:00,,2022-09-14 05:04:00
ORD_0029824,CUST_006092,processing,2021-03-27 10:12:00,2021-03-27 12:12:00,2021-03-30 12:12:00,,2021-04-12 10:12:00
ORD_0029825,CUST_009061,delivered,2022-07-18 06:35:00,2022-07-18 09:35:00,2022-07-19 09:35:00,2022-08-01 06:35:00,2022-07-29 06:35:00
ORD_0029826,CUST_003458,processing,2021-09-12 19:57:00,2021-09-13 14:57:00,2021-09-16 14:57:00,,2021-09-28 19:57:00
ORD_0029827,CUST_006889,cancelled,2022-11-01 11:25:00,2022-11-02 02:25:00,2022-11-04 02:25:00,,2022-11-09 11:25:00
ORD_0029828,CUST_002478,cancelled,2023-03-03 09:38:00,2023-03-03 17:38:00,2023-03-05 17:38:00,,2023-03-16 09:38:00
ORD_0029829,CUST_006882,delivered,2022-12-31 07:23:00,2022-12-31 17:23:00,2023-01-02 17:23:00,2023-01-25 07:23:00,2023-01-20 07:23:00
ORD_0029830,CUST_011666,invoiced,2022-07-20 01:22:00,2022-07-20 15:22:00,2022-07-22 15:22:00,,2022-08-08 01:22:00
ORD_0029831,CUST_011397,shipped,2022-01-25 04:57:00,2022-01-25 07:57:00,2022-01-28 07:57:00,,2022-02-01 04:57:00
ORD_0029832,CUST_007669,shipped,2022-12-08 14:57:00,2022-12-09 03:57:00,2022-12-10 03:57:00,,2022-12-16 14:57:00
ORD_0029833,CUST_014511,delivered,2022-11-20 21:42:00,2022-11-21 17:42:00,2022-11-23 17:42:00,2022-12-02 21:42:00,2022-11-30 21:42:00
ORD_0029834,CUST_005754,delivered,2022-07-07 02:35:00,2022-07-07 16:35:00,2022-07-08 16:35:00,2022-07-16 02:35:00,2022-07-26 02:35:00
ORD_0029835,CUST_009514,invoiced,2021-01-20 08:44:00,2021-01-20 22:44:00,2021-01-22 22:44:00,,2021-02-05 08:44:00
ORD_0029836,CUST_010282,shipped,2021-12-21 17:20:00,2021-12-22 14:20:00,2021-12-25 14:20:00,,2022-01-10 17:20:00
ORD_0029837,CUST_013566,invoiced,2021-04-10 12:36:00,2021-04-10 22:36:00,2021-04-13 22:36:00,,2021-04-20 12:36:00
ORD_0029838,CUST_013268,delivered,2021-07-26 12:57:00,2021-07-26 14:57:00,2021-07-29 14:57:00,2021-08-03 12:57:00,2021-08-05 12:57:00
ORD_0029839,CUST_001048,delivered,2022-07-21 01:03:00,2022-07-21 04:03:00,2022-07-23 04:03:00,2022-07-27 01:03:00,2022-08-04 01:03:00
ORD_0029840,CUST_005106,cancelled,2021-12-08 04:40:00,2021-12-08 09:40:00,2021-12-10 09:40:00,,2021-12-22 04:40:00
ORD_0029841,CUST_006948,delivered,2021-10-19 17:18:00,2021-10-20 13:18:00,2021-10-22 13:18:00,2021-10-26 17:18:00,2021-10-29 17:18:00
ORD_0029842,CUST_004979,delivered,2022-10-01 08:06:00,2022-10-01 19:06:00,2022-10-02 19:06:00,2022-10-16 08:06:00,2022-10-10 08:06:00
ORD_0029843,CUST_010281,delivered,2022-03-25 01:03:00,2022-03-25 23:03:00,2022-03-28 23:03:00,2022-04-14 01:03:00,2022-04-05 01:03:00
ORD_0029844,CUST_005153,delivered,2023-06-01 06:44:00,2023-06-01 22:44:00,2023-06-02 22:44:00,2023-06-11 06:44:00,2023-06-19 06:44:00
ORD_0029845,CUST_014720,delivered,2021-09-12 12:22:00,2021-09-12 14:22:00,2021-09-13 14:22:00,2021-09-23 12:22:00,2021-10-02 12:22:00
ORD_0029846,CUST_002549,shipped,2021-02-25 10:52:00,2021-02-25 23:52:00,2021-02-27 23:52:00,,2021-03-11 10:52:00
ORD_0029847,CUST_001290,delivered,2021-06-30 22:44:00,2021-07-01 13:44:00,2021-07-02 13:44:00,2021-07-07 22:44:00,2021-07-18 22:44:00
ORD_0029848,CUST_003300,processing,2022-02-12 21:28:00,2022-02-13 06:28:00,2022-02-16 06:28:00,,2022-02-24 21:28:00
ORD_0029849,CUST_009245,delivered,2023-04-06 08:27:00,2023-04-07 05:27:00,2023-04-08 05:27:00,2023-04-22 08:27:00,2023-04-20 08:27:00
ORD_0029850,CUST_003844,processing,2022-04-25 19:11:00,2022-04-26 15:11:00,2022-04-27 15:11:00,,2022-05-07 19:11:00
ORD_0029851,CUST_012415,delivered,2021-07-20 15:18:00,2021-07-20 20:18:00,2021-07-22 20:18:00,2021-07-28 15:18:00,2021-07-30 15:18:00
ORD_0029852,CUST_014442,delivered,2021-08-01 18:51:00,2021-08-02 18:51:00,2021-08-05 18:51:00,2021-08-22 18:51:00,2021-08-16 18:51:00
ORD_0029853,CUST_002211,delivered,2021-11-16 17:26:00,2021-11-16 18:26:00,2021-11-17 18:26:00,2021-11-22 17:26:00,2021-11-27 17:26:00
ORD_0029854,CUST_008789,shipped,2022-04-07 00:18:00,2022-04-07 10:18:00,2022-04-09 10:18:00,,2022-04-24 00:18:00
ORD_0029855,CUST_009045,cancelled,2022-08-22 10:17:00,2022-08-22 21:17:00,2022-08-23 21:17:00,,2022-09-04 10:17:00
ORD_0029856,CUST_002293,delivered,2021-08-01 00:09:00,2021-08-01 12:09:00,2021-08-04 12:09:00,2021-08-15 00:09:00,2021-08-17 00:09:00
ORD_0029857,CUST_009590,cancelled,2023-04-23 06:38:00,2023-04-24 01:38:00,2023-04-27 01:38:00,,2023-05-04 06:38:00
ORD_0029858,CUST_004039,delivered,2022-02-13 22:40:00,2022-02-14 03:40:00,2022-02-17 03:40:00,2022-02-20 22:40:00,2022-03-04 22:40:00
ORD_0029859,CUST_013162,delivered,2021-11-29 16:01:00,2021-11-30 15:01:00,2021-12-02 15:01:00,2021-12-13 16:01:00,2021-12-09 16:01:00
ORD_0029860,CUST_004400,processing,2023-01-27 17:36:00,2023-01-28 03:36:00,2023-01-31 03:36:00,,2023-02-03 17:36:00
ORD_0029861,CUST_002261,cancelled,2021-09-27 04:25:00,2021-09-28 04:25:00,2021-09-29 04:25:00,,2021-10-08 04:25:00
ORD_0029862,CUST_011638,cancelled,2023-05-01 07:34:00,2023-05-01 19:34:00,2023-05-04 19:34:00,,2023-05-20 07:34:00
ORD_0029863,CUST_011698,processing,2022-01-28 23:34:00,2022-01-29 18:34:00,2022-01-31 18:34:00,,2022-02-08 23:34:00
ORD_0029864,CUST_011396,delivered,2023-01-27 20:58:00,2023-01-28 15:58:00,2023-01-31 15:58:00,2023-02-05 20:58:00,2023-02-07 20:58:00
ORD_0029865,CUST_001129,shipped,2022-01-29 07:14:00,2022-01-30 03:14:00,2022-01-31 03:14:00,,2022-02-09 07:14:00
ORD_0029866,CUST_008856,processing,2021-08-12 09:36:00,2021-08-13 08:36:00,2021-08-16 08:36:00,,2021-08-29 09:36:00
ORD_0029867,CUST_010456,invoiced,2023-02-18 10:13:00,2023-02-19 05:13:00,2023-02-21 05:13:00,,2023-03-03 10:13:00
ORD_0029868,CUST_000540,delivered,2021-04-09 04:15:00,2021-04-10 00:15:00,2021-04-13 00:15:00,2021-04-25 04:15:00,2021-04-18 04:15:00
ORD_0029869,CUST_011573,invoiced,2021-10-23 16:48:00,2021-10-23 20:48:00,2021-10-25 20:48:00,,2021-11-04 16:48:00
ORD_0029870,CUST_012914,delivered,2022-08-12 22:13:00,2022-08-13 00:13:00,2022-08-15 00:13:00,2022-08-20 22:13:00,2022-08-19 22:13:00
ORD_0029871,CUST_003345,invoiced,2022-05-13 09:47:00,2022-05-13 20:47:00,2022-05-15 20:47:00,,2022-06-01 09:47:00
ORD_0029872,CUST_014586,delivered,2021-02-24 19:05:00,2021-02-24 20:05:00,2021-02-25 20:05:00,2021-03-10 19:05:00,2021-03-11 19:05:00
ORD_0029873,CUST_000111,invoiced,2023-06-12 01:15:00,2023-06-12 18:15:00,2023-06-15 18:15:00,,2023-07-02 01:15:00
ORD_0029874,CUST_004675,delivered,2023-04-23 15:21:00,2023-04-24 06:21:00,2023-04-25 06:21:00,2023-04-30 15:21:00,2023-05-08 15:21:00
ORD_0029875,CUST_007393,delivered,2022-02-23 15:04:00,2022-02-24 11:04:00,2022-02-27 11:04:00,2022-03-08 15:04:00,2022-03-03 15:04:00
ORD_0029876,CUST_008297,delivered,2021-04-23 20:57:00,2021-04-24 10:57:00,2021-04-27 10:57:00,2021-05-03 20:57:00,2021-05-07 20:57:00
ORD_0029877,CUST_014627,delivered,2023-03-13 17:04:00,2023-03-14 03:04:00,2023-03-17 03:04:00,2023-03-26 17:04:00,2023-03-31 17:04:00
ORD_0029878,CUST_007770,processing,2021-02-02 21:14:00,2021-02-03 18:14:00,2021-02-04 18:14:00,,2021-02-15 21:14:00
ORD_0029879,CUST_013037,delivered,2022-11-29 17:09:00,2022-11-29 23:09:00,2022-12-01 23:09:00,2022-12-09 17:09:00,2022-12-14 17:09:00
ORD_0029880,CUST_003394,shipped,2021-08-31 13:13:00,2021-08-31 15:13:00,2021-09-03 15:13:00,,2021-09-13 13:13:00
ORD_0029881,CUST_013690,delivered,2023-04-03 06:27:00,2023-04-04 04:27:00,2023-04-05 04:27:00,2023-04-17 06:27:00,2023-04-16 06:27:00
ORD_0029882,CUST_014864,delivered,2022-11-07 18:32:00,2022-11-08 01:32:00,2022-11-11 01:32:00,2022-11-19 18:32:00,2022-11-18 18:32:00
ORD_0029883,CUST_002567,invoiced,2021-06-05 09:45:00,2021-06-05 12:45:00,2021-06-07 12:45:00,,2021-06-15 09:45:00
ORD_0029884,CUST_013702,delivered,2021-12-20 11:37:00,2021-12-21 11:37:00,2021-12-22 11:37:00,2022-01-03 11:37:00,2022-01-08 11:37:00
ORD_0029885,CUST_005206,delivered,2022-07-17 16:38:00,2022-07-17 17:38:00,2022-07-18 17:38:00,2022-07-24 16:38:00,2022-08-05 16:38:00
ORD_0029886,CUST_013237,invoiced,2022-06-03 01:24:00,2022-06-03 14:24:00,2022-06-04 14:24:00,,2022-06-20 01:24:00
ORD_0029887,CUST_014573,delivered,2023-03-03 04:39:00,2023-03-03 20:39:00,2023-03-04 20:39:00,2023-03-20 04:39:00,2023-03-13 04:39:00
ORD_0029888,CUST_003946,processing,2022-07-04 16:54:00,2022-07-05 10:54:00,2022-07-06 10:54:00,,2022-07-11 16:54:00
ORD_0029889,CUST_014549,processing,2022-07-31 18:45:00,2022-07-31 19:45:00,2022-08-02 19:45:00,,2022-08-19 18:45:00
ORD_0029890,CUST_003255,cancelled,2022-03-31 23:33:00,2022-04-01 07:33:00,2022-04-04 07:33:00,,2022-04-14 23:33:00
ORD_0029891,CUST_011773,delivered,2021-09-26 23:50:00,2021-09-27 07:50:00,2021-09-30 07:50:00,2021-10-04 23:50:00,2021-10-12 23:50:00
ORD_0029892,CUST_012486,invoiced,2023-05-04 05:58:00,2023-05-05 03:58:00,2023-05-08 03:58:00,,2023-05-21 05:58:00
ORD_0029893,CUST_014012,processing,2022-09-18 10:30:00,2022-09-18 14:30:00,2022-09-19 14:30:00,,2022-09-27 10:30:00
ORD_0029894,CUST_001849,shipped,2022-02-28 09:26:00,2022-02-28 16:26:00,2022-03-02 16:26:00,,2022-03-16 09:26:00
ORD_0029895,CUST_008846,cancelled,2022-07-18 09:44:00,2022-07-18 15:44:00,2022-07-21 15:44:00,,2022-07-28 09:44:00
ORD_0029896,CUST_011649,delivered,2022-03-11 23:41:00,2022-03-12 17:41:00,2022-03-15 17:41:00,2022-03-21 23:41:00,2022-03-29 23:41:00
ORD_0029897,CUST_005640,cancelled,2022-04-04 15:58:00,2022-04-05 07:58:00,2022-04-08 07:58:00,,2022-04-23 15:58:00
ORD_0029898,CUST_006461,processing,2023-06-17 09:05:00,2023-06-17 16:05:00,2023-06-18 16:05:00,,2023-06-29 09:05:00
ORD_0029899,CUST_008355,processing,2022-05-26 08:28:00,2022-05-27 08:28:00,2022-05-28 08:28:00,,2022-06-15 08:28:00
ORD_0029900,CUST_014836,processing,2022-01-18 00:50:00,2022-01-18 14:50:00,2022-01-21 14:50:00,,2022-01-27 00:50:00
ORD_0029901,CUST_012952,processing,2022-06-06 23:17:00,2022-06-07 08:17:00,2022-06-08 08:17:00,,2022-06-22 23:17:00
ORD_0029902,CUST_008646,shipped,2022-07-22 06:33:00,2022-07-22 11:33:00,2022-07-25 11:33:00,,2022-08-04 06:33:00
ORD_0029903,CUST_013595,processing,2022-09-06 02:12:00,2022-09-06 09:12:00,2022-09-07 09:12:00,,2022-09-14 02:12:00
ORD_0029904,CUST_006288,delivered,2021-10-05 11:18:00,2021-10-06 01:18:00,2021-10-07 01:18:00,2021-10-16 11:18:00,2021-10-18 11:18:00
ORD_0029905,CUST_002216,cancelled,2021-09-19 14:59:00,2021-09-19 23:59:00,2021-09-21 23:59:00,,2021-09-27 14:59:00
ORD_0029906,CUST_007811,delivered,2022-08-01 18:20:00,2022-08-02 18:20:00,2022-08-04 18:20:00,2022-08-10 18:20:00,2022-08-12 18:20:00
ORD_0029907,CUST_007506,invoiced,2023-05-11 08:28:00,2023-05-11 16:28:00,2023-05-12 16:28:00,,2023-05-19 08:28:00
ORD_0029908,CUST_005812,shipped,2022-11-07 18:48:00,2022-11-08 17:48:00,2022-11-10 17:48:00,,2022-11-19 18:48:00
ORD_0029909,CUST_001804,invoiced,2021-10-08 07:09:00,2021-10-08 11:09:00,2021-10-10 11:09:00,,2021-10-19 07:09:00
ORD_0029910,CUST_000873,invoiced,2022-11-11 11:15:00,2022-11-11 20:15:00,2022-11-13 20:15:00,,2022-11-24 11:15:00
ORD_0029911,CUST_000485,delivered,2021-12-11 21:27:00,2021-12-12 15:27:00,2021-12-14 15:27:00,2021-12-23 21:27:00,2021-12-29 21:27:00
ORD_0029912,CUST_008407,delivered,2023-04-17 08:49:00,2023-04-17 19:49:00,2023-04-19 19:49:00,2023-04-20 08:49:00,2023-05-07 08:49:00
ORD_0029913,CUST_004417,invoiced,2021-10-23 20:31:00,2021-10-24 06:31:00,2021-10-26 06:31:00,,2021-11-11 20:31:00
