customer_id,customer_city,customer_state,total_orders,total_spent,avg_order_value,first_purchase,last_purchase,customer_lifetime_days
CUST_000120,teresina,PI,5,5447.47,1089.4940000000001,2021-11-10T01:45:00.000Z,2023-01-27T06:39:00.000Z,1260
CUST_002004,rio de janeiro,RJ,5,7778.610000000001,1555.7220000000002,2021-04-15T04:44:00.000Z,2022-10-05T11:42:00.000Z,1374
CUST_012831,porto velho,RO,4,5801.63,1450.4075,2021-07-15T04:01:00.000Z,2023-02-22T09:25:00.000Z,1234
CUST_003591,fortaleza,CE,6,10901.36,1816.8933333333334,2021-01-21T23:59:00.000Z,2022-11-15T12:52:00.000Z,1333
CUST_012487,teresina,PI,4,4618.05,1154.5125,2021-08-26T08:24:00.000Z,2023-03-27T16:03:00.000Z,1201
CUST_006311,joao pessoa,PB,1,2340.89,2340.89,2022-07-06T18:48:00.000Z,2022-07-06T18:48:00.000Z,1465
CUST_011985,curitiba,PR,2,2618.28,1309.14,2021-03-23T05:25:00.000Z,2022-12-16T05:11:00.000Z,1302
CUST_012006,curitiba,PR,2,2324.89,1162.445,2022-04-26T03:27:00.000Z,2022-11-08T18:46:00.000Z,1340
CUST_000498,teresina,PI,3,5018.87,1254.7175,2022-07-15T14:01:00.000Z,2023-06-07T00:02:00.000Z,1129
CUST_001120,rio de janeiro,RJ,3,915.23,305.07666666666665,2021-04-02T21:10:00.000Z,2021-06-14T22:36:00.000Z,1852
CUST_004757,belo horizonte,MG,5,7448.84,1489.768,2021-11-22T00:16:00.000Z,2023-02-09T09:57:00.000Z,1247
CUST_008494,manaus,AM,2,1893.52,946.76,2021-02-14T07:27:00.000Z,2022-09-21T14:56:00.000Z,1388
CUST_006019,manaus,AM,3,5607.6,1401.9,2021-02-23T14:54:00.000Z,2022-12-03T19:53:00.000Z,1315
CUST_012224,campo grande,MS,3,3060.34,1020.1133333333333,2021-03-29T06:57:00.000Z,2021-10-23T20:01:00.000Z,1721
CUST_003679,belo horizonte,MG,3,3202.1400000000003,1067.38,2021-02-03T01:49:00.000Z,2022-12-28T20:30:00.000Z,1290
CUST_007573,campo grande,MS,3,4614.33,1153.5825,2021-05-19T04:09:00.000Z,2022-03-31T18:50:00.000Z,1562
CUST_001792,campo grande,MS,4,6212.2,1553.05,2021-07-16T17:28:00.000Z,2023-05-29T09:01:00.000Z,1138
CUST_011403,goiania,GO,5,2845.1,569.02,2021-01-17T09:42:00.000Z,2023-06-15T13:18:00.000Z,1121
CUST_010045,porto alegre,RS,4,5930.470000000001,1482.6175000000003,2021-01-22T22:34:00.000Z,2023-03-30T19:44:00.000Z,1198
CUST_000290,curitiba,PR,4,6869.18,1717.295,2021-04-25T12:51:00.000Z,2023-06-13T04:06:00.000Z,1123
CUST_003541,porto alegre,RS,4,4843.91,1210.9775,2022-01-31T04:44:00.000Z,2023-01-18T00:18:00.000Z,1269
CUST_005207,sao paulo,SP,5,9331.34,1555.2233333333334,2021-01-13T05:04:00.000Z,2021-12-05T07:59:00.000Z,1678
CUST_005465,belo horizonte,MG,5,7231.179999999999,1205.1966666666665,2021-03-14T18:13:00.000Z,2023-04-02T15:59:00.000Z,1195
CUST_013875,sao paulo,SP,6,7881.7,1125.9571428571428,2021-03-21T22:29:00.000Z,2023-04-24T16:37:00.000Z,1173
CUST_002009,belo horizonte,MG,2,768.87,384.435,2022-02-21T06:19:00.000Z,2022-11-10T16:30:00.000Z,1338
CUST_005267,natal,RN,1,817.33,817.33,2021-05-27T08:57:00.000Z,2021-05-27T08:57:00.000Z,1870
CUST_008936,salvador,BA,3,5181.55,1727.1833333333334,2021-02-05T20:40:00.000Z,2023-04-28T12:13:00.000Z,1169
CUST_013646,natal,RN,4,6644.889999999999,1661.2224999999999,2021-09-07T03:20:00.000Z,2023-03-31T02:30:00.000Z,1197
CUST_007895,porto velho,RO,2,2712.22,1356.11,2021-06-17T21:39:00.000Z,2023-04-09T10:19:00.000Z,1188
CUST_014928,maceio,AL,2,3147.24,1573.62,2023-04-07T11:59:00.000Z,2023-05-25T10:18:00.000Z,1142
CUST_002948,manaus,AM,2,3975.62,1987.81,2022-08-03T22:12:00.000Z,2023-04-06T20:02:00.000Z,1191
CUST_010015,fortaleza,CE,2,1824.79,608.2633333333333,2022-12-10T01:29:00.000Z,2023-01-31T19:02:00.000Z,1256
CUST_007710,maceio,AL,4,5281.01,1056.202,2021-06-04T19:47:00.000Z,2022-09-06T12:03:00.000Z,1403
CUST_006097,aracaju,SE,3,5363.15,1787.7166666666665,2022-11-09T08:00:00.000Z,2023-02-21T06:29:00.000Z,1235
CUST_008776,goiania,GO,3,5277.01,1319.2525,2021-04-15T18:27:00.000Z,2023-04-22T06:47:00.000Z,1175
CUST_009501,porto velho,RO,2,267.25,89.08333333333333,2022-05-30T01:34:00.000Z,2022-09-20T18:43:00.000Z,1389
CUST_003356,maceio,AL,3,2265.47,566.3675,2021-03-05T03:32:00.000Z,2023-03-29T15:01:00.000Z,1199
CUST_007367,joao pessoa,PB,5,6544.2300000000005,1308.846,2021-04-03T22:13:00.000Z,2023-02-06T00:38:00.000Z,1250
CUST_014495,rio de janeiro,RJ,3,3361.8599999999997,1120.62,2021-04-09T11:34:00.000Z,2021-10-11T04:09:00.000Z,1733
CUST_006239,salvador,BA,4,4539.61,1134.9025,2021-09-05T16:12:00.000Z,2022-09-12T02:31:00.000Z,1397
CUST_007250,curitiba,PR,5,6843.33,1140.555,2021-11-24T14:29:00.000Z,2022-09-29T19:59:00.000Z,1380
CUST_001201,curitiba,PR,3,4686.51,1562.17,2021-03-14T16:37:00.000Z,2022-02-11T16:15:00.000Z,1610
CUST_013115,campo grande,MS,3,4011.2,1337.0666666666666,2021-01-21T20:31:00.000Z,2021-10-07T12:39:00.000Z,1737
CUST_005615,florianopolis,SC,2,4208.22,2104.11,2021-06-29T11:30:00.000Z,2021-07-13T06:38:00.000Z,1823
CUST_005639,rio de janeiro,RJ,3,5012.18,1670.7266666666667,2021-03-20T12:14:00.000Z,2021-10-18T10:18:00.000Z,1726
CUST_013009,rio de janeiro,RJ,3,2293.8599999999997,764.6199999999999,2021-04-01T22:38:00.000Z,2022-08-04T21:46:00.000Z,1436
CUST_002014,salvador,BA,3,4705.8099999999995,1568.6033333333332,2021-03-06T07:11:00.000Z,2023-04-01T08:42:00.000Z,1196
CUST_003237,maceio,AL,3,2356.04,785.3466666666667,2021-04-08T04:15:00.000Z,2021-12-17T22:19:00.000Z,1666
CUST_012077,cuiaba,MT,3,3653.8300000000004,913.4575000000001,2021-12-22T14:01:00.000Z,2023-01-08T21:06:00.000Z,1279
CUST_005417,manaus,AM,4,6491.65,1298.33,2021-01-09T12:20:00.000Z,2022-07-27T02:46:00.000Z,1444
CUST_008803,manaus,AM,1,2413.88,2413.88,2023-03-15T16:42:00.000Z,2023-03-15T16:42:00.000Z,1213
CUST_009924,maceio,AL,2,2236.59,1118.295,2022-01-12T18:24:00.000Z,2022-05-20T03:33:00.000Z,1512
CUST_000409,manaus,AM,2,2776.52,1388.26,2021-08-11T01:59:00.000Z,2022-10-29T20:48:00.000Z,1350
CUST_001554,goiania,GO,3,7333.610000000001,2444.536666666667,2021-12-27T06:05:00.000Z,2022-08-12T18:24:00.000Z,1428
CUST_011866,natal,RN,2,5537.52,1845.8400000000001,2021-02-19T13:50:00.000Z,2022-09-22T00:32:00.000Z,1387
CUST_014974,porto velho,RO,2,2703.48,1351.74,2021-09-30T01:04:00.000Z,2021-12-03T01:06:00.000Z,1680
CUST_009233,maceio,AL,4,6411.4,1602.85,2021-03-03T18:17:00.000Z,2022-12-21T23:59:00.000Z,1297
CUST_005643,porto velho,RO,3,4221.049999999999,1055.2624999999998,2021-11-03T08:29:00.000Z,2022-12-26T09:11:00.000Z,1292
CUST_002566,porto velho,RO,6,12282.66,1754.6657142857143,2021-01-31T20:40:00.000Z,2023-01-24T15:19:00.000Z,1263
CUST_011413,curitiba,PR,1,1205.26,1205.26,2021-02-08T07:00:00.000Z,2021-02-08T07:00:00.000Z,1978
CUST_007427,fortaleza,CE,1,1662.22,1662.22,2022-12-14T03:58:00.000Z,2022-12-14T03:58:00.000Z,1304
CUST_001952,maceio,AL,6,7964.2,1327.3666666666666,2021-03-05T17:09:00.000Z,2022-11-20T07:55:00.000Z,1328
CUST_005177,belem,PA,2,2561.88,1280.94,2021-04-15T15:28:00.000Z,2023-06-17T07:11:00.000Z,1119
CUST_010535,campo grande,MS,2,3400.0599999999995,1700.0299999999997,2021-08-05T23:07:00.000Z,2022-10-04T21:17:00.000Z,1375
CUST_014069,sao paulo,SP,4,6289.75,1572.4375,2021-06-20T20:21:00.000Z,2023-03-15T18:03:00.000Z,1213
CUST_012606,fortaleza,CE,1,2745.92,2745.92,2023-06-10T09:10:00.000Z,2023-06-10T09:10:00.000Z,1126
CUST_002377,porto velho,RO,3,4398.85,1466.2833333333335,2021-04-27T14:59:00.000Z,2022-12-17T01:31:00.000Z,1301
CUST_006526,natal,RN,2,1991.1100000000001,995.5550000000001,2021-08-25T05:01:00.000Z,2022-05-11T06:27:00.000Z,1521
CUST_013160,sao paulo,SP,4,3879.2599999999998,775.852,2021-01-15T07:16:00.000Z,2021-11-07T03:51:00.000Z,1706
CUST_014760,manaus,AM,2,2601.55,1300.775,2023-02-24T02:45:00.000Z,2023-04-26T15:29:00.000Z,1171
CUST_005572,teresina,PI,3,3733.7799999999997,933.4449999999999,2022-04-23T01:46:00.000Z,2022-10-24T09:05:00.000Z,1355
CUST_013131,rio de janeiro,RJ,2,2714.08,1357.04,2022-06-15T18:36:00.000Z,2022-08-04T02:42:00.000Z,1436
CUST_003932,aracaju,SE,3,5382.700000000001,1345.6750000000002,2021-12-25T21:12:00.000Z,2022-02-21T09:15:00.000Z,1600
CUST_005204,recife,PE,3,4562.93,1520.9766666666667,2021-07-26T08:42:00.000Z,2022-12-18T05:14:00.000Z,1300
CUST_003418,porto velho,RO,3,3333.28,1111.0933333333335,2021-02-04T20:05:00.000Z,2022-05-20T23:38:00.000Z,1512
CUST_005491,florianopolis,SC,4,4413.93,882.7860000000001,2021-04-01T15:45:00.000Z,2022-06-14T22:44:00.000Z,1487
CUST_011629,belem,PA,3,3135.5,1045.1666666666667,2021-02-08T15:58:00.000Z,2023-06-12T15:31:00.000Z,1124
CUST_010141,goiania,GO,3,5119.38,1706.46,2021-06-20T20:34:00.000Z,2022-06-02T22:23:00.000Z,1499
CUST_009642,aracaju,SE,3,5216.7300000000005,1738.91,2021-06-04T01:37:00.000Z,2022-10-01T04:00:00.000Z,1378
CUST_007866,florianopolis,SC,3,2041.5700000000002,680.5233333333334,2021-05-26T14:48:00.000Z,2022-10-31T12:51:00.000Z,1348
CUST_008557,salvador,BA,5,4955.250000000001,991.0500000000002,2021-06-01T08:54:00.000Z,2022-06-18T00:36:00.000Z,1483
CUST_014651,fortaleza,CE,6,8158.189999999999,1165.455714285714,2021-02-27T13:06:00.000Z,2022-01-14T09:41:00.000Z,1638
CUST_010659,teresina,PI,4,4623.35,1155.8375,2021-04-01T02:45:00.000Z,2023-04-14T05:50:00.000Z,1183
CUST_000506,joao pessoa,PB,7,11108.160000000002,1388.5200000000002,2021-05-22T07:19:00.000Z,2023-05-02T17:22:00.000Z,1165
CUST_014192,joao pessoa,PB,2,5615.14,2807.57,2022-02-25T22:44:00.000Z,2022-10-06T10:54:00.000Z,1373
CUST_000341,sao paulo,SP,1,647.88,647.88,2022-01-21T23:23:00.000Z,2022-01-21T23:23:00.000Z,1631
CUST_008636,salvador,BA,4,8816.34,1763.268,2021-07-29T15:18:00.000Z,2022-04-24T21:54:00.000Z,1538
CUST_000079,manaus,AM,6,11479.72,1639.9599999999998,2021-05-23T21:47:00.000Z,2022-10-03T08:27:00.000Z,1376
CUST_010700,recife,PE,2,4721.43,2360.715,2021-06-01T21:33:00.000Z,2021-08-05T02:22:00.000Z,1800
CUST_010013,teresina,PI,2,3473.75,1736.875,2021-07-21T10:16:00.000Z,2023-02-07T11:15:00.000Z,1249
CUST_008581,rio de janeiro,RJ,3,5022.280000000001,1674.0933333333335,2021-08-16T07:05:00.000Z,2023-02-21T15:16:00.000Z,1235
CUST_010366,recife,PE,3,7852.39,2617.4633333333336,2022-10-12T02:29:00.000Z,2023-03-24T17:23:00.000Z,1204
CUST_008626,manaus,AM,3,6905.98,2301.9933333333333,2021-11-05T10:05:00.000Z,2023-01-17T08:32:00.000Z,1270
CUST_006683,fortaleza,CE,4,7069.12,1767.28,2021-01-28T09:32:00.000Z,2022-09-09T00:00:00.000Z,1400
CUST_007949,florianopolis,SC,6,6719.77,959.9671428571429,2021-04-04T22:31:00.000Z,2023-04-15T22:12:00.000Z,1182
CUST_000149,cuiaba,MT,2,3834.38,1917.19,2021-10-29T12:22:00.000Z,2021-11-20T11:58:00.000Z,1693
CUST_004764,maceio,AL,2,4028.84,2014.42,2022-12-16T19:40:00.000Z,2023-05-12T20:54:00.000Z,1155
CUST_000338,belo horizonte,MG,4,4808.3,961.6600000000001,2022-02-01T04:06:00.000Z,2022-12-07T01:02:00.000Z,1311
CUST_006681,teresina,PI,2,4588.64,2294.32,2022-09-17T22:36:00.000Z,2023-05-24T04:51:00.000Z,1143
CUST_012258,maceio,AL,2,4352.32,1450.7733333333333,2021-01-25T13:53:00.000Z,2022-01-05T12:44:00.000Z,1647
CUST_000519,recife,PE,2,1855.6,927.8,2021-01-29T14:08:00.000Z,2022-10-08T08:13:00.000Z,1371
CUST_001488,natal,RN,3,5202.129999999999,1040.426,2021-07-29T04:50:00.000Z,2023-06-18T08:12:00.000Z,1118
CUST_003688,manaus,AM,2,2169.0,723.0,2021-05-24T23:36:00.000Z,2021-09-01T11:37:00.000Z,1773
CUST_005511,aracaju,SE,3,3075.9700000000003,1025.3233333333335,2021-07-11T17:28:00.000Z,2023-03-08T01:20:00.000Z,1220
CUST_002884,rio de janeiro,RJ,4,4756.040000000001,1189.0100000000002,2021-03-08T09:31:00.000Z,2022-11-07T00:59:00.000Z,1341
CUST_008395,manaus,AM,6,8401.65,1200.2357142857143,2021-03-29T07:36:00.000Z,2023-06-19T14:57:00.000Z,1117
CUST_011589,curitiba,PR,6,10683.58,1780.5966666666666,2021-07-09T02:06:00.000Z,2022-09-19T05:58:00.000Z,1390
CUST_014898,cuiaba,MT,6,8910.96,1272.9942857142855,2021-06-28T07:29:00.000Z,2023-04-12T10:04:00.000Z,1185
CUST_014909,belo horizonte,MG,1,2891.69,2891.69,2022-10-10T08:05:00.000Z,2022-10-10T08:05:00.000Z,1369
CUST_012852,florianopolis,SC,4,7473.58,1868.395,2021-01-27T04:03:00.000Z,2022-06-25T14:00:00.000Z,1476
CUST_011281,salvador,BA,1,329.59,329.59,2021-07-27T19:53:00.000Z,2021-07-27T19:53:00.000Z,1809
CUST_004064,goiania,GO,2,5460.27,2730.135,2021-09-19T10:58:00.000Z,2021-11-16T18:01:00.000Z,1697
CUST_005554,porto alegre,RS,3,2342.6800000000003,585.6700000000001,2021-09-09T03:19:00.000Z,2022-11-22T11:38:00.000Z,1326
CUST_006249,manaus,AM,2,3474.8399999999997,1737.4199999999998,2023-01-28T03:31:00.000Z,2023-01-28T22:02:00.000Z,1259
CUST_005251,cuiaba,MT,2,4056.1800000000003,2028.0900000000001,2022-07-05T11:11:00.000Z,2022-10-03T10:10:00.000Z,1376
CUST_010468,natal,RN,3,4316.25,1079.0625,2021-09-09T12:13:00.000Z,2022-09-20T14:41:00.000Z,1389
CUST_013282,florianopolis,SC,7,12825.66,1603.2075,2021-01-29T07:10:00.000Z,2023-02-19T00:46:00.000Z,1237
CUST_006839,natal,RN,4,5277.860000000001,1319.4650000000001,2021-06-12T20:29:00.000Z,2022-07-01T22:44:00.000Z,1470
CUST_014151,natal,RN,4,7293.0,1458.6,2022-02-08T07:41:00.000Z,2023-05-11T23:11:00.000Z,1156
CUST_006123,florianopolis,SC,3,2562.61,854.2033333333334,2022-04-16T03:25:00.000Z,2023-05-23T20:58:00.000Z,1144
CUST_002769,aracaju,SE,3,6803.91,1700.9775,2021-01-29T15:30:00.000Z,2023-02-18T11:44:00.000Z,1238
CUST_009618,belem,PA,3,3371.88,1123.96,2021-06-26T00:13:00.000Z,2022-12-05T14:58:00.000Z,1313
CUST_011015,maceio,AL,3,6071.89,1517.9725,2021-07-02T20:25:00.000Z,2023-01-15T11:45:00.000Z,1272
CUST_010034,florianopolis,SC,4,5809.200000000001,1452.3000000000002,2021-09-22T11:40:00.000Z,2022-11-07T05:05:00.000Z,1341
CUST_010971,porto alegre,RS,5,10005.92,2001.184,2021-04-19T09:43:00.000Z,2022-10-05T10:49:00.000Z,1374
CUST_012484,porto velho,RO,5,8540.199999999999,1708.0399999999997,2021-03-31T11:14:00.000Z,2023-03-11T03:44:00.000Z,1217
CUST_006908,sao paulo,SP,5,8506.400000000001,1063.3000000000002,2021-01-18T10:24:00.000Z,2022-11-25T02:44:00.000Z,1323
CUST_014558,rio de janeiro,RJ,1,930.52,465.26,2022-07-13T00:13:00.000Z,2022-07-13T00:13:00.000Z,1458
CUST_012180,salvador,BA,3,2825.29,706.3225,2021-05-18T03:36:00.000Z,2023-03-30T09:03:00.000Z,1198
CUST_014240,belo horizonte,MG,1,895.74,895.74,2021-01-27T15:51:00.000Z,2021-01-27T15:51:00.000Z,1990
CUST_005602,fortaleza,CE,3,3282.2700000000004,656.4540000000001,2022-03-04T22:34:00.000Z,2023-05-13T19:14:00.000Z,1154
CUST_011950,belem,PA,4,8208.97,2052.2425,2021-05-17T11:04:00.000Z,2022-11-28T09:10:00.000Z,1320
CUST_000596,rio de janeiro,RJ,7,11165.66,1595.0942857142857,2021-02-26T15:50:00.000Z,2022-12-20T21:23:00.000Z,1298
CUST_010736,porto alegre,RS,2,3325.52,1662.76,2021-08-02T04:48:00.000Z,2022-12-11T08:01:00.000Z,1307
CUST_014695,florianopolis,SC,4,8808.51,2202.1275,2021-01-12T15:12:00.000Z,2023-05-14T01:25:00.000Z,1153
CUST_002836,maceio,AL,3,5583.32,1861.1066666666666,2021-09-06T07:28:00.000Z,2022-10-12T20:42:00.000Z,1367
CUST_005659,cuiaba,MT,2,1695.03,565.01,2021-10-06T22:33:00.000Z,2023-03-19T12:37:00.000Z,1209
CUST_005811,salvador,BA,3,2014.47,503.6175,2022-02-16T16:20:00.000Z,2023-03-03T03:01:00.000Z,1225
CUST_009314,salvador,BA,2,3136.21,1568.105,2021-01-27T20:59:00.000Z,2022-02-03T14:29:00.000Z,1618
CUST_010551,natal,RN,5,10603.029999999999,1767.1716666666664,2021-02-05T18:15:00.000Z,2022-12-20T19:58:00.000Z,1298
CUST_003345,manaus,AM,4,8738.59,2184.6475,2022-01-20T23:14:00.000Z,2022-11-21T04:15:00.000Z,1327
CUST_006262,maceio,AL,5,6897.0199999999995,1379.404,2021-03-19T05:46:00.000Z,2023-01-24T02:32:00.000Z,1263
CUST_001242,joao pessoa,PB,7,12738.220000000001,1592.2775000000001,2021-02-28T22:32:00.000Z,2023-02-26T04:46:00.000Z,1230
CUST_008249,belo horizonte,MG,3,5799.4,1449.85,2022-01-10T23:52:00.000Z,2023-03-09T12:22:00.000Z,1219
CUST_009177,rio de janeiro,RJ,3,5361.9,1787.3,2021-03-28T07:52:00.000Z,2022-07-29T07:44:00.000Z,1442
CUST_008196,campo grande,MS,1,2599.16,2599.16,2023-06-05T08:48:00.000Z,2023-06-05T08:48:00.000Z,1131
CUST_009055,joao pessoa,PB,5,7382.05,1230.3416666666667,2021-02-03T03:56:00.000Z,2022-09-30T11:26:00.000Z,1379
CUST_000706,goiania,GO,5,8805.66,1467.61,2021-02-05T09:42:00.000Z,2023-02-13T02:32:00.000Z,1243
CUST_009211,maceio,AL,1,1705.56,1705.56,2021-09-11T21:21:00.000Z,2021-09-11T21:21:00.000Z,1763
CUST_005193,natal,RN,2,3472.79,1736.395,2021-01-09T12:57:00.000Z,2022-04-22T18:36:00.000Z,1540
CUST_006333,belem,PA,2,3827.27,1913.635,2022-07-31T05:01:00.000Z,2023-03-25T22:08:00.000Z,1203
CUST_011841,campo grande,MS,3,5698.52,1139.7040000000002,2021-05-12T15:30:00.000Z,2022-02-18T00:55:00.000Z,1603
CUST_000182,salvador,BA,2,2019.29,1009.645,2021-02-16T05:28:00.000Z,2022-04-15T08:56:00.000Z,1547
CUST_012399,recife,PE,2,620.49,206.83,2021-08-24T07:51:00.000Z,2023-01-10T12:05:00.000Z,1277
CUST_013689,teresina,PI,3,633.5500000000001,158.38750000000002,2021-02-15T04:46:00.000Z,2023-04-08T08:18:00.000Z,1189
CUST_011290,curitiba,PR,4,5533.6900000000005,1383.4225000000001,2021-03-14T08:51:00.000Z,2022-07-03T05:07:00.000Z,1468
CUST_009765,florianopolis,SC,5,9846.31,1969.262,2021-09-20T11:36:00.000Z,2022-11-29T08:30:00.000Z,1319
CUST_003782,maceio,AL,2,2812.2,1406.1,2021-03-23T22:48:00.000Z,2022-08-27T07:02:00.000Z,1413
CUST_007521,salvador,BA,1,771.65,771.65,2021-07-16T18:25:00.000Z,2021-07-16T18:25:00.000Z,1820
CUST_010025,sao paulo,SP,2,1940.7,970.35,2022-03-27T05:08:00.000Z,2022-11-18T16:06:00.000Z,1330
CUST_010563,porto alegre,RS,4,7171.889999999999,1434.378,2021-05-29T23:27:00.000Z,2022-08-20T11:52:00.000Z,1420
CUST_006040,fortaleza,CE,1,1931.1200000000001,965.5600000000001,2021-03-15T09:49:00.000Z,2021-03-15T09:49:00.000Z,1943
CUST_009085,curitiba,PR,1,2215.89,2215.89,2023-03-27T19:14:00.000Z,2023-03-27T19:14:00.000Z,1201
CUST_013079,campo grande,MS,1,793.12,793.12,2023-05-06T08:11:00.000Z,2023-05-06T08:11:00.000Z,1161
CUST_000981,teresina,PI,2,2155.88,718.6266666666667,2022-02-06T04:20:00.000Z,2022-10-09T07:47:00.000Z,1370
CUST_011670,porto alegre,RS,1,2804.13,2804.13,2021-12-16T21:23:00.000Z,2021-12-16T21:23:00.000Z,1667
CUST_011889,porto alegre,RS,2,2609.6400000000003,1304.8200000000002,2021-11-29T19:45:00.000Z,2022-04-26T21:58:00.000Z,1536
CUST_012143,florianopolis,SC,2,2587.4700000000003,1293.7350000000001,2021-09-05T10:21:00.000Z,2022-10-19T18:30:00.000Z,1360
CUST_013003,teresina,PI,5,8536.880000000001,1422.8133333333335,2021-04-29T01:34:00.000Z,2022-10-18T07:07:00.000Z,1361
CUST_012348,cuiaba,MT,5,8352.18,1670.4360000000001,2022-05-22T04:08:00.000Z,2023-06-03T10:28:00.000Z,1133
CUST_007965,belo horizonte,MG,4,5457.49,1364.3725,2021-04-13T02:11:00.000Z,2022-08-26T19:08:00.000Z,1414
CUST_002366,campo grande,MS,4,7013.18,1753.295,2021-05-11T20:39:00.000Z,2023-02-21T06:33:00.000Z,1235
CUST_002978,salvador,BA,2,4098.95,2049.475,2021-03-19T03:10:00.000Z,2021-12-20T04:06:00.000Z,1663
CUST_010776,natal,RN,3,3969.3199999999997,992.3299999999999,2021-07-17T07:08:00.000Z,2023-01-29T11:21:00.000Z,1258
CUST_001711,aracaju,SE,4,6447.119999999999,1611.7799999999997,2022-06-27T17:57:00.000Z,2023-04-17T07:43:00.000Z,1180
CUST_012010,maceio,AL,2,5550.5,1850.1666666666667,2021-03-29T17:13:00.000Z,2023-03-22T18:08:00.000Z,1206
CUST_005573,maceio,AL,2,2213.4300000000003,737.8100000000001,2022-12-15T09:10:00.000Z,2023-04-02T20:36:00.000Z,1195
CUST_006921,natal,RN,5,3567.71,713.542,2021-02-16T09:14:00.000Z,2022-12-07T07:26:00.000Z,1311
CUST_004537,fortaleza,CE,3,4931.64,1643.88,2022-02-07T19:39:00.000Z,2023-05-15T12:41:00.000Z,1152
CUST_004743,recife,PE,2,1811.48,603.8266666666667,2021-10-26T21:03:00.000Z,2021-12-11T08:00:00.000Z,1672
CUST_008079,recife,PE,2,4511.13,2255.565,2022-03-31T18:14:00.000Z,2023-05-17T00:13:00.000Z,1150
CUST_012337,sao paulo,SP,1,1338.45,669.225,2022-12-05T07:35:00.000Z,2022-12-05T07:35:00.000Z,1313
CUST_011350,curitiba,PR,3,6726.6900000000005,1681.6725000000001,2021-03-21T15:33:00.000Z,2022-01-05T10:00:00.000Z,1647
CUST_009554,goiania,GO,3,7004.98,1751.245,2021-06-08T08:18:00.000Z,2022-04-11T11:25:00.000Z,1551
CUST_009195,recife,PE,2,3496.08,1165.36,2021-03-04T01:18:00.000Z,2021-06-02T08:22:00.000Z,1864
CUST_012422,teresina,PI,2,1330.52,665.26,2022-06-08T23:58:00.000Z,2022-09-14T01:04:00.000Z,1395
CUST_010702,teresina,PI,2,1543.95,771.975,2021-10-04T15:56:00.000Z,2022-04-27T23:32:00.000Z,1535
CUST_014019,salvador,BA,2,2834.83,1417.415,2021-10-05T01:15:00.000Z,2023-02-25T09:19:00.000Z,1231
CUST_002407,recife,PE,5,2649.6800000000003,441.6133333333334,2021-06-07T04:12:00.000Z,2022-09-11T22:19:00.000Z,1398
CUST_011704,cuiaba,MT,6,7571.719999999999,1081.6742857142856,2021-10-19T11:06:00.000Z,2022-11-25T13:52:00.000Z,1323
CUST_013389,goiania,GO,3,5486.3,1828.7666666666667,2021-01-18T10:57:00.000Z,2023-02-03T05:57:00.000Z,1253
CUST_001285,natal,RN,3,4475.76,1491.92,2021-06-05T22:55:00.000Z,2023-04-07T12:47:00.000Z,1190
CUST_005010,fortaleza,CE,5,7200.57,1440.114,2021-08-18T04:32:00.000Z,2023-03-31T21:53:00.000Z,1197
CUST_013798,belo horizonte,MG,4,3361.99,840.4975,2021-01-10T16:08:00.000Z,2023-05-19T11:33:00.000Z,1148
CUST_001622,salvador,BA,5,6763.5599999999995,1352.712,2021-05-25T18:25:00.000Z,2023-04-22T11:19:00.000Z,1175
CUST_012819,fortaleza,CE,5,6591.08,1098.5133333333333,2021-03-11T05:37:00.000Z,2023-05-24T22:15:00.000Z,1143
CUST_003449,fortaleza,CE,1,906.04,906.04,2023-02-07T17:18:00.000Z,2023-02-07T17:18:00.000Z,1249
CUST_002245,goiania,GO,3,3522.94,1174.3133333333333,2021-10-08T11:02:00.000Z,2022-11-21T19:43:00.000Z,1327
CUST_005611,aracaju,SE,3,4871.389999999999,1217.8474999999999,2022-06-01T21:57:00.000Z,2022-09-28T15:24:00.000Z,1381
CUST_010821,fortaleza,CE,3,5170.97,1723.6566666666668,2021-05-16T14:13:00.000Z,2022-04-27T05:30:00.000Z,1535
CUST_014895,florianopolis,SC,3,5122.09,1707.3633333333335,2021-01-23T09:59:00.000Z,2022-12-27T01:22:00.000Z,1291
CUST_007005,salvador,BA,4,7742.66,1548.532,2021-12-03T13:31:00.000Z,2022-08-02T01:10:00.000Z,1438
CUST_001305,maceio,AL,6,10220.300000000001,1460.0428571428572,2021-08-07T20:20:00.000Z,2023-04-08T11:24:00.000Z,1189
CUST_005298,maceio,AL,3,4382.03,1095.5075,2021-03-24T01:14:00.000Z,2022-11-13T00:57:00.000Z,1335
CUST_002116,recife,PE,1,2323.38,2323.38,2021-06-06T22:12:00.000Z,2021-06-06T22:12:00.000Z,1860
CUST_006728,porto alegre,RS,2,2974.18,1487.09,2021-12-02T09:38:00.000Z,2022-09-14T02:34:00.000Z,1395
CUST_007444,joao pessoa,PB,1,1992.77,1992.77,2022-09-24T12:05:00.000Z,2022-09-24T12:05:00.000Z,1385
CUST_010365,belem,PA,2,2755.3999999999996,1377.6999999999998,2021-02-02T01:56:00.000Z,2022-01-01T13:11:00.000Z,1651
CUST_001007,porto velho,RO,5,6691.47,1338.294,2021-05-18T20:43:00.000Z,2022-10-21T01:44:00.000Z,1358
